日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-11-10,'000860,顺鑫农业,26.35,26.54,25.66,25.97,25.96,0.39,1.5023,2.6269,19485162,509800366.09,19545560160.2,19545560160.2
2022-11-09,'000860,顺鑫农业,25.96,26.32,25.35,25.78,25.7,0.26,1.0117,2.303,17082989,441451669.27,19256271034.4,19256271034.4
2022-11-08,'000860,顺鑫农业,25.7,26.8,25.48,26.2,26.37,-0.67,-2.5408,3.5772,26534592,690067561.38,19063411617.3,19063411617.3
2022-11-07,'000860,顺鑫农业,26.37,26.8,25.5,25.89,25.89,0.48,1.854,4.9495,36713806,967149829.79,19560395499.9,19560395499.9
2022-11-04,'000860,顺鑫农业,25.89,26.62,24.23,24.23,24.2,1.69,6.9835,7.6067,56423974,1464664115.64,19204347345.2,19204347345.2
2022-11-03,'000860,顺鑫农业,24.2,24.38,23.66,23.98,23.89,0.31,1.2976,3.1869,23639102,568880016.38,17950761133.8,17950761133.8
2022-11-02,'000860,顺鑫农业,23.89,24.6,22.99,23.0,22.51,1.38,6.1306,6.9354,51444448,1227524768.85,17720813367.2,17720813367.2
2022-11-01,'000860,顺鑫农业,22.51,22.51,20.59,20.6,20.46,2.05,10.0196,2.7826,20640705,455774640.97,16697174922.4,16697174922.4
2022-10-31,'000860,顺鑫农业,20.46,20.77,19.22,19.32,19.4,1.06,5.4639,1.6864,12509482,253398877.89,15176552594.9,15176552594.9
2022-10-28,'000860,顺鑫农业,19.4,20.34,19.36,20.1,20.3,-0.9,-4.4335,0.8698,6452227,127999405.11,14390279586.6,14390279586.6
2022-10-27,'000860,顺鑫农业,20.3,20.62,20.14,20.44,20.42,-0.12,-0.5877,0.6098,4523090,91982154.06,15057869876.7,15057869876.7
2022-10-26,'000860,顺鑫农业,20.42,20.98,20.4,20.45,20.43,-0.01,-0.0489,0.7818,5799409,119689238.77,15146881915.4,15146881915.4
2022-10-25,'000860,顺鑫农业,20.43,20.56,19.9,20.06,20.4,0.03,0.1471,0.7751,5749686,116355297.56,15154299585.3,15154299585.3
2022-10-24,'000860,顺鑫农业,20.4,21.55,20.3,21.39,21.44,-1.04,-4.8507,1.5961,11839260,246522426.59,15132046575.6,15132046575.6
2022-10-21,'000860,顺鑫农业,21.44,21.74,21.37,21.56,21.56,-0.12,-0.5566,1.0748,7972508,171789077.79,15903484244.2,15903484244.2
2022-10-20,'000860,顺鑫农业,21.56,21.57,20.59,20.79,20.93,0.63,3.01,1.2688,9411756,200701693.17,15992496282.8,15992496282.8
2022-10-19,'000860,顺鑫农业,20.93,21.23,20.7,21.21,21.27,-0.34,-1.5985,0.9728,7215568,151360751.55,15525183079.8,15525183079.8
2022-10-18,'000860,顺鑫农业,21.27,21.39,21.0,21.21,21.15,0.12,0.5674,0.9047,6710673,142394219.54,15777383856.0,15777383856.0
2022-10-17,'000860,顺鑫农业,21.15,21.21,20.72,20.81,20.82,0.33,1.585,0.8132,6032295,126729615.21,15688371817.4,15688371817.4
2022-10-14,'000860,顺鑫农业,20.82,20.99,20.22,20.3,20.16,0.66,3.2738,1.315,9754137,201775221.41,15443588711.0,15443588711.0
2022-10-13,'000860,顺鑫农业,20.16,20.41,19.88,19.93,20.06,0.1,0.4985,1.0038,7445970,150099544.44,14954022498.2,14954022498.2
2022-10-12,'000860,顺鑫农业,20.06,20.22,19.22,19.61,19.63,0.43,2.1905,1.1572,8583378,167878968.82,14879845799.3,14879845799.3
2022-10-11,'000860,顺鑫农业,19.63,19.68,19.16,19.6,19.61,0.02,0.102,0.8582,6365721,123786021.65,14560885994.1,14560885994.1
2022-10-10,'000860,顺鑫农业,19.61,20.35,19.47,20.0,19.91,-0.3,-1.5068,1.3599,10087454,200785464.23,14546050654.3,14546050654.3
2022-09-30,'000860,顺鑫农业,19.91,20.65,19.91,20.33,20.35,-0.44,-2.1622,1.1097,8231752,166394111.03,14768580751.0,14768580751.0
2022-09-29,'000860,顺鑫农业,20.35,21.23,20.3,21.09,20.83,-0.48,-2.3044,1.2921,9584628,198015816.78,15094958226.1,15094958226.1
2022-09-28,'000860,顺鑫农业,20.83,21.7,20.8,21.44,21.42,-0.59,-2.7544,1.1009,8166298,173585870.44,15451006380.9,15451006380.9
2022-09-27,'000860,顺鑫农业,21.42,21.45,20.3,20.3,20.38,1.04,5.103,1.623,12038558,253911451.84,15888648904.4,15888648904.4
2022-09-26,'000860,顺鑫农业,20.38,20.86,20.35,20.6,20.79,-0.41,-1.9721,0.7544,5595804,115291747.0,15117211235.8,15117211235.8
2022-09-23,'000860,顺鑫农业,20.79,21.09,20.48,20.88,20.95,-0.16,-0.7637,0.8118,6021645,125485920.1,15421335701.3,15421335701.3
2022-09-22,'000860,顺鑫农业,20.95,21.24,20.91,21.0,21.1,-0.15,-0.7109,0.7253,5380071,113137456.55,15540018419.5,15540018419.5
2022-09-21,'000860,顺鑫农业,21.1,21.27,20.61,20.82,20.83,0.27,1.2962,0.9537,7074174,148390141.32,15651283467.9,15651283467.9
2022-09-20,'000860,顺鑫农业,20.83,20.86,20.37,20.37,20.44,0.39,1.908,0.9012,6684498,138384605.8,15451006380.9,15451006380.9
2022-09-19,'000860,顺鑫农业,20.44,20.63,19.99,20.25,20.37,0.07,0.3436,0.7894,5855266,119201226.7,15161717255.2,15161717255.2
2022-09-16,'000860,顺鑫农业,20.37,21.13,20.25,21.0,21.14,-0.77,-3.6424,1.1429,8477750,175078684.02,15109793565.9,15109793565.9
2022-09-15,'000860,顺鑫农业,21.14,21.78,20.9,21.53,21.52,-0.38,-1.7658,1.2852,9533380,203219570.09,15680954147.5,15680954147.5
2022-09-14,'000860,顺鑫农业,21.52,21.73,21.37,21.71,22.01,-0.49,-2.2263,0.9899,7342872,158196327.55,15962825603.3,15962825603.3
2022-09-13,'000860,顺鑫农业,22.01,22.13,21.87,21.89,21.91,0.1,0.4564,0.9194,6820062,150112154.05,16326291427.9,16326291427.9
2022-09-09,'000860,顺鑫农业,21.91,21.98,21.71,21.84,21.83,0.08,0.3665,0.9848,7304793,159576210.97,16252114729.0,16252114729.0
2022-09-08,'000860,顺鑫农业,21.83,22.47,21.8,22.18,22.19,-0.36,-1.6224,1.2216,9061435,200148419.83,16192773369.9,16192773369.9
2022-09-07,'000860,顺鑫农业,22.19,22.43,21.62,21.8,21.96,0.23,1.0474,1.3657,10130479,223019027.48,16459809485.9,16459809485.9
