日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-07-13,'002304,洋河股份,173.4,175.55,171.75,173.99,173.44,-0.04,-0.0231,0.2756,3466007,601219274.51,2.613117192e+11,2.180518872e+11
2022-07-12,'002304,洋河股份,173.44,176.71,171.52,175.18,175.18,-1.74,-0.9933,0.2369,2979271,516752931.17,2.6137199872e+11,2.1810218752e+11
2022-07-11,'002304,洋河股份,175.18,177.0,173.0,177.0,178.64,-3.46,-1.9369,0.2654,3337494,581684124.1,2.6399415784e+11,2.2029025144e+11
2022-07-08,'002304,洋河股份,178.64,181.46,177.5,179.99,177.95,0.69,0.3877,0.2172,2731674,489127565.51,2.6920833632e+11,2.2464122912e+11
2022-07-07,'002304,洋河股份,177.95,180.5,175.78,178.05,179.73,-1.78,-0.9904,0.2679,3369240,600291372.37,2.681685146e+11,2.237735486e+11
2022-07-06,'002304,洋河股份,179.73,182.85,177.46,181.14,182.5,-2.77,-1.5178,0.3522,4429179,796330979.83,2.7085095324e+11,2.2601191284e+11
2022-07-05,'002304,洋河股份,182.5,184.8,180.1,183.07,183.0,-0.5,-0.2732,0.3227,4057895,738440514.2,2.7502531e+11,2.2949521e+11
2022-07-04,'002304,洋河股份,183.0,184.3,179.88,182.37,184.36,-1.36,-0.7377,0.4083,5134954,935417303.11,2.75778804e+11,2.30123964e+11
2022-07-01,'002304,洋河股份,184.36,187.59,181.2,183.13,183.15,1.21,0.6607,0.3219,4047760,743286351.78,2.7782830768e+11,2.3183417488e+11
2022-06-30,'002304,洋河股份,183.15,185.8,178.0,179.09,179.1,4.05,2.2613,0.5989,7530676,1385696150.06,2.760048522e+11,2.303125902e+11
2022-06-29,'002304,洋河股份,179.1,180.3,177.83,180.22,180.44,-1.34,-0.7426,0.2695,3388974,605925648.89,2.699015508e+11,2.252196828e+11
2022-06-28,'002304,洋河股份,180.44,182.6,176.59,177.22,176.59,3.85,2.1802,0.5109,6425063,1156487348.44,2.7192091472e+11,2.2690474352e+11
2022-06-27,'002304,洋河股份,176.59,178.4,173.3,173.3,173.2,3.39,1.9573,0.383,4816621,851928531.94,2.6611901092e+11,2.2206333772e+11
2022-06-24,'002304,洋河股份,173.2,175.1,169.98,171.6,170.7,2.5,1.4646,0.3941,4955491,857335641.36,2.610103216e+11,2.178003856e+11
2022-06-23,'002304,洋河股份,170.7,173.2,168.03,170.04,169.69,1.01,0.5952,0.2377,2989129,508930427.28,2.572428516e+11,2.146566156e+11
2022-06-22,'002304,洋河股份,169.69,173.81,169.0,173.6,170.79,-1.1,-0.6441,0.2775,3489203,595514703.47,2.5572079372e+11,2.1338653252e+11
2022-06-21,'002304,洋河股份,173.79,177.0,172.77,174.07,174.99,-1.2,-0.6858,0.3643,4581121,799053163.78,2.6189944452e+11,2.1854231532e+11
2022-06-20,'002304,洋河股份,174.99,177.77,169.75,170.89,169.72,5.27,3.1051,0.4692,5900163,1029720652.85,2.6370783012e+11,2.2005132492e+11
2022-06-17,'002304,洋河股份,169.72,170.5,166.35,166.5,167.72,2.0,1.1925,0.3137,3944755,668517479.57,2.5576600336e+11,2.1342425776e+11
2022-06-16,'002304,洋河股份,167.72,171.01,167.0,169.07,168.56,-0.84,-0.4983,0.2686,3377232,570609433.41,2.5275202736e+11,2.1090924176e+11
2022-06-15,'002304,洋河股份,168.56,170.5,165.91,167.0,166.75,1.81,1.0855,0.3263,4102742,693071018.41,2.5401789728e+11,2.1196554848e+11
2022-06-14,'002304,洋河股份,166.75,166.98,163.01,163.58,164.8,1.95,1.1833,0.3095,3891712,644050813.98,2.51290249e+11,2.09689459e+11
2022-06-13,'002304,洋河股份,164.8,167.88,163.58,167.05,169.39,-4.59,-2.7097,0.3685,4634512,765330489.78,2.483516224e+11,2.072373184e+11
2022-06-10,'002304,洋河股份,169.39,169.83,163.23,164.05,164.55,4.84,2.9414,0.3946,4962067,829008504.25,2.5526869732e+11,2.1300928012e+11
2022-06-09,'002304,洋河股份,164.55,171.0,163.98,169.5,169.7,-5.15,-3.0348,0.5307,6672985,1105705129.76,2.479748754e+11,2.069229414e+11
2022-06-08,'002304,洋河股份,169.7,170.0,163.8,165.85,164.59,5.11,3.1047,0.596,7494650,1260382352.78,2.557358636e+11,2.133991076e+11
2022-06-07,'002304,洋河股份,164.59,166.62,160.9,162.18,162.64,1.95,1.199,0.4432,5573896,916532480.35,2.4803515492e+11,2.0697324172e+11
2022-06-06,'002304,洋河股份,162.64,162.76,158.22,162.11,162.29,0.35,0.2157,0.4047,5089404,820366719.87,2.4509652832e+11,2.0452110112e+11
2022-06-02,'002304,洋河股份,162.29,163.49,161.0,161.65,162.8,-0.51,-0.3133,0.2361,2968819,480998069.58,2.4456908252e+11,2.0408097332e+11
2022-06-01,'002304,洋河股份,162.8,165.41,161.1,163.99,165.0,-2.2,-1.3333,0.4409,5544571,904746371.01,2.453376464e+11,2.047223024e+11
2022-05-31,'002304,洋河股份,165.0,165.9,157.79,159.8,159.83,5.17,3.2347,0.6013,7561627,1238973120.42,2.4865302e+11,2.0748882e+11
2022-05-30,'002304,洋河股份,159.83,160.8,157.14,157.77,155.5,4.33,2.7846,0.4263,5361061,853960130.12,2.4086189204e+11,2.0098750364e+11
2022-05-27,'002304,洋河股份,155.5,158.3,154.8,156.71,155.05,0.45,0.2902,0.2984,3752939,588184718.74,2.34336634e+11,1.95542494e+11
2022-05-26,'002304,洋河股份,155.05,157.03,152.18,154.3,155.05,0.0,0.0,0.344,4325352,667889535.62,2.336584894e+11,1.949766154e+11
2022-05-25,'002304,洋河股份,155.05,156.88,152.08,156.13,155.98,-0.93,-0.5962,0.3885,4885007,750852934.7,2.336584894e+11,1.949766154e+11
2022-05-24,'002304,洋河股份,155.98,158.88,155.6,158.63,157.9,-1.92,-1.216,0.2427,3052360,477624075.2,2.3505998824e+11,1.9614609784e+11
2022-05-23,'002304,洋河股份,157.9,161.05,156.56,160.0,160.8,-2.9,-1.8035,0.2763,3473951,549418539.44,2.379534052e+11,1.985605132e+11
2022-05-20,'002304,洋河股份,160.8,164.48,157.33,159.0,157.31,3.49,2.2185,0.574,7217957,1163952393.69,2.423236704e+11,2.022072864e+11
2022-05-19,'002304,洋河股份,157.31,157.36,154.61,155.01,157.38,-0.07,-0.0445,0.2242,2818985,439682980.87,2.3706428228e+11,1.9781858348e+11
2022-05-18,'002304,洋河股份,157.38,159.3,155.2,159.2,158.81,-1.43,-0.9004,0.2565,3225013,505943837.73,2.3716977144e+11,1.9790660904e+11
2022-05-17,'002304,洋河股份,158.81,160.46,157.0,158.0,157.5,1.31,0.8317,0.2128,2676496,424160211.48,2.3932476428e+11,1.9970484548e+11
2022-05-16,'002304,洋河股份,157.5,159.98,156.01,159.27,158.7,-1.2,-0.7561,0.2717,3416205,538638720.4,2.3735061e+11,1.9805751e+11
2022-05-13,'002304,洋河股份,158.7,163.33,158.0,163.0,160.2,-1.5,-0.9363,0.302,3798298,605699634.31,2.391589956e+11,1.995665196e+11
2022-05-12,'002304,洋河股份,160.2,164.3,156.22,156.3,157.53,2.67,1.6949,0.5674,7135518,1150981037.51,2.414194776e+11,2.014527816e+11
2022-05-11,'002304,洋河股份,157.53,159.57,155.09,155.99,157.16,0.37,0.2354,0.5277,6635817,1045651579.53,2.3739581964e+11,1.9809523524e+11
2022-05-10,'002304,洋河股份,157.16,159.06,147.19,148.94,150.81,6.35,4.2106,0.6005,7551686,1168244385.89,2.3683823408e+11,1.9762995728e+11
2022-05-09,'002304,洋河股份,150.81,153.5,148.65,151.01,154.15,-3.34,-2.1667,0.4183,5259885,791843266.24,2.2726886028e+11,1.8964478148e+11
2022-05-06,'002304,洋河股份,154.15,158.99,153.0,158.88,161.3,-7.15,-4.4327,0.6419,8071907,1251654177.02,2.323022002e+11,1.938448582e+11
2022-05-05,'002304,洋河股份,161.3,168.3,156.58,158.0,159.06,2.24,1.4083,1.3796,17348930,2819510726.76,2.430771644e+11,2.028360404e+11
2022-04-29,'002304,洋河股份,159.06,159.06,154.1,156.0,144.6,14.46,10.0,1.4877,18707658,2963403375.06,2.3970151128e+11,2.0001922248e+11
2022-04-28,'002304,洋河股份,144.6,144.6,138.3,138.52,139.53,5.07,3.6336,0.4827,6069709,867268470.58,2.179104648e+11,1.818356568e+11
2022-04-27,'002304,洋河股份,139.53,140.79,136.16,136.76,136.75,2.78,2.0329,0.5006,6294934,876152462.9,2.1027003564e+11,1.7546009124e+11
2022-04-26,'002304,洋河股份,136.75,141.19,133.8,133.8,133.8,2.95,2.2048,0.5243,6592914,910161773.37,2.06080609e+11,1.71964219e+11
2022-04-25,'002304,洋河股份,133.8,141.0,133.0,139.1,142.08,-8.28,-5.8277,0.4692,5900810,814106777.68,2.016349944e+11,1.682545704e+11
2022-04-22,'002304,洋河股份,142.08,144.17,136.4,137.0,137.99,4.09,2.964,0.5112,6428183,907209842.4,2.1411285504e+11,1.7866673664e+11
2022-04-21,'002304,洋河股份,137.99,140.5,136.58,137.0,137.7,0.29,0.2106,0.5258,6611351,919170383.7,2.0794927412e+11,1.7352352892e+11
2022-04-20,'002304,洋河股份,137.7,140.09,134.36,135.6,135.45,2.25,1.6611,0.4601,5785275,798110906.88,2.075122476e+11,1.731588516e+11
2022-04-19,'002304,洋河股份,135.45,139.47,134.63,137.19,136.81,-1.36,-0.9941,0.2867,3605380,493462090.26,2.041215246e+11,1.703294586e+11
2022-04-18,'002304,洋河股份,136.81,137.5,134.8,137.5,138.0,-1.19,-0.8623,0.2799,3520259,478795998.44,2.0617102828e+11,1.7203966948e+11
2022-04-15,'002304,洋河股份,138.0,141.77,138.0,139.0,140.61,-2.61,-1.8562,0.3076,3868036,537945371.3,2.07964344e+11,1.73536104e+11
2022-04-14,'002304,洋河股份,140.61,142.38,137.5,140.1,137.8,2.81,2.0392,0.4578,5756406,812148417.71,2.1189758268e+11,1.7681819988e+11
2022-04-13,'002304,洋河股份,137.8,140.67,136.63,137.31,138.49,-0.69,-0.4982,0.2366,2975749,413326537.33,2.076629464e+11,1.732846024e+11
2022-04-12,'002304,洋河股份,138.49,138.49,132.9,132.9,132.6,5.89,4.4419,0.4685,5891748,805336087.01,2.0870276812e+11,1.7415228292e+11
2022-04-11,'002304,洋河股份,132.6,136.2,131.4,136.2,137.0,-4.4,-3.2117,0.4249,5342860,710130127.67,1.998266088e+11,1.667455608e+11
2022-04-08,'002304,洋河股份,137.0,139.3,136.24,138.0,137.4,-0.4,-0.2911,0.233,2929888,402883501.55,2.06457356e+11,1.72278596e+11
2022-04-07,'002304,洋河股份,137.4,139.77,135.89,136.16,137.04,0.36,0.2627,0.2393,3009167,414811628.4,2.070601512e+11,1.727815992e+11
2022-04-06,'002304,洋河股份,137.04,138.89,134.5,137.46,137.9,-0.86,-0.6236,0.2102,2643888,362979222.93,2.0651763552e+11,1.7232889632e+11
2022-04-01,'002304,洋河股份,137.9,139.55,134.26,134.99,135.63,2.27,1.6737,0.3072,3862488,532793641.3,2.078136452e+11,1.734103532e+11
2022-03-31,'002304,洋河股份,135.63,136.59,133.95,136.12,136.77,-1.14,-0.8335,0.2751,3459848,468148431.14,2.0439278244e+11,1.7055581004e+11
2022-03-30,'002304,洋河股份,136.77,136.8,134.1,134.59,132.8,3.97,2.9895,0.3117,3919306,532977243.03,2.0611074876e+11,1.7198936916e+11
2022-03-29,'002304,洋河股份,132.8,135.49,132.4,133.98,133.4,-0.6,-0.4498,0.3121,3925097,526676372.55,2.001280064e+11,1.669970624e+11
2022-03-28,'002304,洋河股份,133.4,135.0,130.12,135.0,136.32,-2.92,-2.142,0.5497,6912124,913629727.3,2.010321992e+11,1.677515672e+11
2022-03-25,'002304,洋河股份,136.32,142.33,135.88,142.3,141.35,-5.03,-3.5585,0.4329,5443454,749543134.71,2.0543260416e+11,1.7142349056e+11
2022-03-24,'002304,洋河股份,141.35,142.58,140.52,142.58,143.43,-2.08,-1.4502,0.2092,2630818,371430801.82,2.130127538e+11,1.777487558e+11
2022-03-23,'002304,洋河股份,143.43,144.62,141.9,142.76,141.94,1.49,1.0497,0.2301,2893675,414837672.27,2.1614728884e+11,1.8036437244e+11
2022-03-22,'002304,洋河股份,141.94,143.89,141.5,142.14,142.51,-0.57,-0.4,0.165,2075138,295872734.98,2.1390187672e+11,1.7849068552e+11
2022-03-21,'002304,洋河股份,142.51,145.2,141.21,144.68,144.0,-1.49,-1.0347,0.2158,2713609,387024131.33,2.1476085988e+11,1.7920746508e+11
2022-03-18,'002304,洋河股份,144.0,145.0,141.08,142.8,144.0,0.0,0.0,0.3215,4042305,579731197.28,2.17006272e+11,1.81081152e+11
2022-03-17,'002304,洋河股份,144.0,146.22,139.98,141.4,138.0,6.0,4.3478,0.4718,5933183,848947288.07,2.17006272e+11,1.81081152e+11
2022-03-16,'002304,洋河股份,138.0,139.77,130.14,138.17,135.73,2.27,1.6724,0.6734,8468190,1145060527.44,2.07964344e+11,1.73536104e+11
2022-03-15,'002304,洋河股份,135.73,142.55,135.38,140.0,146.07,-10.34,-7.0788,0.6249,7858026,1089729331.6,2.0454348124e+11,1.7068156084e+11
2022-03-14,'002304,洋河股份,146.07,153.0,145.63,153.0,157.36,-11.29,-7.1746,0.6736,8470002,1255775285.6,2.2012573716e+11,1.8368419356e+11
2022-03-11,'002304,洋河股份,157.36,157.39,153.53,154.1,158.2,-0.84,-0.531,0.2363,2970910,462110742.95,2.3713963168e+11,1.9788145888e+11
2022-03-10,'002304,洋河股份,158.2,158.7,155.24,155.68,152.18,6.02,3.9558,0.3579,4501235,707619039.67,2.384055016e+11,1.989377656e+11
2022-03-09,'002304,洋河股份,152.18,155.63,147.3,153.3,153.3,-1.12,-0.7306,0.4878,6133874,930413968.5,2.2933343384e+11,1.9136756744e+11
2022-03-08,'002304,洋河股份,153.3,161.65,152.86,160.97,157.73,-4.43,-2.8086,0.4945,6218889,973674102.37,2.310212604e+11,1.927759764e+11
2022-03-07,'002304,洋河股份,157.73,162.38,155.9,162.38,162.39,-4.66,-2.8696,0.4478,5631044,891404150.12,2.3769721724e+11,1.9834673684e+11
2022-03-04,'002304,洋河股份,162.39,165.23,161.69,163.0,164.89,-2.5,-1.5162,0.2408,3028371,493726981.26,2.4471978132e+11,2.0420672412e+11
2022-03-03,'002304,洋河股份,164.89,169.77,163.4,168.76,168.11,-3.22,-1.9154,0.3117,3919311,647895880.79,2.4848725132e+11,2.0735049412e+11
2022-03-02,'002304,洋河股份,168.11,168.9,166.1,167.0,169.0,-0.89,-0.5266,0.241,3030311,508059187.41,2.5333975268e+11,2.1139966988e+11
