日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-11-10,'600702,舍得酒业,138.37,142.0,134.3,135.12,135.5,2.87,2.1181,2.5337,8379839,1162368270.0,45943846088.2,45764156038.8
2022-11-09,'600702,舍得酒业,135.5,139.74,134.95,137.9,137.9,-2.4,-1.7404,1.832,6059185,825023392.0,44990902254.5,44814939244.5
2022-11-08,'600702,舍得酒业,137.9,143.69,137.01,141.7,141.7,-3.8,-2.6817,1.661,5493671,766234398.0,45787789084.1,45608709386.1
2022-11-07,'600702,舍得酒业,141.7,142.88,138.61,139.08,142.0,-0.3,-0.2113,1.7841,5900705,832899385.0,47049526564.3,46865512110.3
2022-11-04,'600702,舍得酒业,142.0,145.0,134.0,134.0,135.01,6.99,5.1774,3.3009,10917250,1540918519.0,47149137418.0,46964733378.0
2022-11-03,'600702,舍得酒业,135.01,136.4,131.02,131.98,134.63,0.38,0.2823,1.9746,6530821,878333311.0,44828204526.8,44652877840.6
2022-11-02,'600702,舍得酒业,134.63,140.16,127.15,129.0,128.59,6.04,4.6971,4.6626,15420852,2055432636.0,44702030778.8,44527197568.2
2022-11-01,'600702,舍得酒业,128.59,128.82,117.69,117.69,117.11,11.48,9.8027,3.763,12445618,1541230106.0,42696532257.6,42529542711.8
2022-10-31,'600702,舍得酒业,117.11,121.32,116.2,121.32,123.66,-6.55,-5.2968,2.5826,8541727,1011448183.0,38884756922.7,38732675534.5
2022-10-28,'600702,舍得酒业,123.66,126.55,122.05,124.34,124.99,-1.33,-1.0641,2.2032,7286752,904794133.0,41059593895.1,40899006545.9
2022-10-27,'600702,舍得酒业,124.99,134.0,123.1,132.62,127.47,-2.48,-1.9456,3.7473,12393809,1585461370.0,41501202013.2,41338887499.4
2022-10-26,'600702,舍得酒业,127.47,129.96,125.08,127.25,127.87,-0.4,-0.3128,1.7992,5950728,758338537.0,42324651737.1,42159116645.7
2022-10-25,'600702,舍得酒业,127.87,130.0,124.2,124.2,125.58,2.29,1.8235,1.8096,5984972,761237057.0,42457466208.7,42291411669.3
2022-10-24,'600702,舍得酒业,125.58,134.3,124.98,134.3,135.02,-9.44,-6.9916,2.407,7960704,1025244243.0,41697103358.8,41534022659.2
2022-10-21,'600702,舍得酒业,135.02,139.0,134.41,138.85,139.0,-3.98,-2.8633,1.4261,4716557,642131783.0,44831524888.6,44656185216.2
2022-10-20,'600702,舍得酒业,139.0,141.08,133.79,135.0,136.44,2.56,1.8763,1.7255,5706972,788729002.0,46153028881.0,45972520701.0
2022-10-19,'600702,舍得酒业,136.44,141.19,136.31,141.18,141.96,-5.52,-3.8884,1.7804,5888591,811863403.0,45303016262.8,45125832550.0
2022-10-18,'600702,舍得酒业,141.96,144.5,141.25,143.99,142.98,-1.02,-0.7134,1.4752,4878892,695945563.0,47135855970.8,46951503875.6
2022-10-17,'600702,舍得酒业,142.98,144.0,137.0,137.66,137.65,5.33,3.8721,2.9938,9901691,1406994828.0,47475505137.4,47288856185.8
2022-10-14,'600702,舍得酒业,137.65,139.32,130.42,130.48,130.04,7.61,5.852,2.6771,8854066,1207119058.0,45705716059.3,45526024996.3
2022-10-13,'600702,舍得酒业,130.04,131.98,126.5,127.58,127.58,2.46,1.9282,2.3819,7877881,1022881306.0,43178868989.2,43009112172.4
