ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2022-10-12,'000596,¹Å¾®¹±¾Æ,253.26,257.0,248.05,256.5,256.5,-3.24,-1.2632,0.4343,1774454,447084446.19,1.33873236e+11,1.03482036e+11
2022-10-11,'000596,¹Å¾®¹±¾Æ,256.5,260.5,249.16,258.5,258.47,-1.97,-0.7622,0.4615,1885795,482613522.74,1.355859e+11,1.048059e+11
2022-10-10,'000596,¹Å¾®¹±¾Æ,258.47,273.0,255.71,271.15,271.95,-13.48,-4.9568,0.562,2296424,602457392.41,1.36627242e+11,1.05610842e+11
2022-09-30,'000596,¹Å¾®¹±¾Æ,271.95,278.73,271.21,277.73,274.95,-3.0,-1.0911,0.3769,1540029,422338449.38,1.4375277e+11,1.1111877e+11
2022-09-29,'000596,¹Å¾®¹±¾Æ,274.95,278.32,270.51,274.9,272.0,2.95,1.0846,0.4585,1873614,516138617.48,1.4533857e+11,1.1234457e+11
2022-09-28,'000596,¹Å¾®¹±¾Æ,272.0,275.76,269.99,273.0,274.18,-2.18,-0.7951,0.3947,1612601,440104914.25,1.437792e+11,1.111392e+11
2022-09-27,'000596,¹Å¾®¹±¾Æ,274.18,275.36,260.1,262.9,262.0,12.18,4.6489,0.603,2463775,664900621.13,1.44931548e+11,1.12029948e+11
2022-09-26,'000596,¹Å¾®¹±¾Æ,262.0,264.56,251.04,251.32,253.9,8.1,3.1902,0.5024,2052720,534993778.8,1.384932e+11,1.070532e+11
2022-09-23,'000596,¹Å¾®¹±¾Æ,253.9,259.31,251.5,254.0,255.0,-1.1,-0.4314,0.389,1589333,405170265.57,1.3421154e+11,1.0374354e+11
2022-09-22,'000596,¹Å¾®¹±¾Æ,255.0,256.5,249.0,254.5,256.59,-1.59,-0.6197,0.2216,905578,230045624.64,1.34793e+11,1.04193e+11
2022-09-21,'000596,¹Å¾®¹±¾Æ,256.59,261.0,253.92,259.09,259.09,-2.5,-0.9649,0.2961,1209818,311407455.16,1.35633474e+11,1.04842674e+11
2022-09-20,'000596,¹Å¾®¹±¾Æ,259.09,260.87,252.0,257.83,256.08,3.01,1.1754,0.2789,1139452,293808680.37,1.36954974e+11,1.05864174e+11
2022-09-19,'000596,¹Å¾®¹±¾Æ,256.08,261.66,251.0,256.61,256.6,-0.52,-0.2027,0.2904,1186594,305503863.25,1.35363888e+11,1.04634288e+11
2022-09-16,'000596,¹Å¾®¹±¾Æ,256.6,264.1,256.5,262.29,263.82,-7.22,-2.7367,0.3072,1255248,324899096.14,1.3563876e+11,1.0484676e+11
2022-09-15,'000596,¹Å¾®¹±¾Æ,263.82,264.6,257.15,259.0,258.97,4.85,1.8728,0.5092,2080401,545672039.74,1.39455252e+11,1.07796852e+11
2022-09-14,'000596,¹Å¾®¹±¾Æ,258.97,265.0,254.8,259.17,259.7,-0.73,-0.2811,0.392,1601692,415918252.02,1.36891542e+11,1.05815142e+11
2022-09-13,'000596,¹Å¾®¹±¾Æ,259.7,263.49,243.5,246.01,245.3,14.4,5.8704,0.8577,3504621,899906789.88,1.3727742e+11,1.0611342e+11
2022-09-09,'000596,¹Å¾®¹±¾Æ,245.3,250.0,240.9,243.5,242.17,3.13,1.2925,0.3358,1371949,337587649.45,1.2966558e+11,1.0022958e+11
2022-09-08,'000596,¹Å¾®¹±¾Æ,242.17,247.49,240.7,243.94,242.74,-0.57,-0.2348,0.3248,1327071,323540087.21,1.28011062e+11,98950662000.0
2022-09-07,'000596,¹Å¾®¹±¾Æ,242.74,245.11,240.3,245.11,245.69,-2.95,-1.2007,0.1895,774343,187848208.55,1.28312364e+11,99183564000.0
2022-09-06,'000596,¹Å¾®¹±¾Æ,245.69,246.19,237.4,239.98,238.91,6.78,2.8379,0.4969,2030409,494914387.32,1.29871734e+11,1.00388934e+11
2022-09-05,'000596,¹Å¾®¹±¾Æ,238.91,244.99,233.3,244.23,245.67,-6.76,-2.7517,0.6883,2812206,668404583.82,1.26287826e+11,97618626000.0
2022-09-02,'000596,¹Å¾®¹±¾Æ,245.67,258.49,244.53,254.9,254.8,-9.13,-3.5832,0.558,2279881,565803117.69,1.29861162e+11,1.00380762e+11
2022-09-01,'000596,¹Å¾®¹±¾Æ,254.8,259.97,250.76,252.76,255.15,-0.35,-0.1372,0.6329,2585903,659766597.66,1.3468728e+11,1.0411128e+11
2022-08-31,'000596,¹Å¾®¹±¾Æ,255.15,261.31,244.06,245.66,245.11,10.04,4.0961,0.8606,3516497,898007120.05,1.3487229e+11,1.0425429e+11
2022-08-30,'000596,¹Å¾®¹±¾Æ,245.11,247.46,239.0,245.66,245.0,0.11,0.0449,0.5046,2061795,502005874.01,1.29565146e+11,1.00151946e+11
2022-08-29,'000596,¹Å¾®¹±¾Æ,245.0,251.68,244.23,246.99,246.6,-1.6,-0.6488,0.505,2063533,510679098.97,1.29507e+11,1.00107e+11
2022-08-26,'000596,¹Å¾®¹±¾Æ,246.6,256.44,245.0,246.47,246.56,0.04,0.0162,0.5884,2404070,601671588.05,1.3035276e+11,1.0076076e+11
2022-08-25,'000596,¹Å¾®¹±¾Æ,246.56,247.9,242.01,244.86,243.73,2.83,1.1611,0.3294,1345869,330217698.39,1.30331616e+11,1.00744416e+11
2022-08-24,'000596,¹Å¾®¹±¾Æ,243.73,248.29,243.51,245.99,245.49,-1.76,-0.7169,0.307,1254496,307911725.89,1.28835678e+11,99588078000.0
2022-08-23,'000596,¹Å¾®¹±¾Æ,245.49,251.51,243.81,251.0,250.5,-5.01,-2.0,0.3177,1297941,319860386.52,1.29766014e+11,1.00307214e+11
2022-08-22,'000596,¹Å¾®¹±¾Æ,250.5,251.8,246.0,248.29,248.28,2.22,0.8942,0.3459,1413403,353090640.47,1.324143e+11,1.023543e+11
2022-08-19,'000596,¹Å¾®¹±¾Æ,248.28,251.8,247.07,249.65,251.8,-3.52,-1.3979,0.2485,1015500,253353139.7,1.31240808e+11,1.01447208e+11
2022-08-18,'000596,¹Å¾®¹±¾Æ,251.8,255.02,247.59,255.02,255.7,-3.9,-1.5252,0.4771,1949598,487939009.17,1.3310148e+11,1.0288548e+11
2022-08-17,'000596,¹Å¾®¹±¾Æ,255.7,257.01,245.15,248.99,249.48,6.22,2.4932,0.565,2308679,582973430.18,1.3516302e+11,1.0447902e+11
2022-08-16,'000596,¹Å¾®¹±¾Æ,249.48,251.48,245.0,250.55,250.55,-1.07,-0.4271,0.3336,1362943,338242483.76,1.31875128e+11,1.01937528e+11
2022-08-15,'000596,¹Å¾®¹±¾Æ,250.55,256.33,245.0,248.0,250.3,0.25,0.0999,0.3935,1607821,402872011.27,1.3244073e+11,1.0237473e+11
2022-08-12,'000596,¹Å¾®¹±¾Æ,250.3,252.8,247.03,250.99,250.29,0.01,0.004,0.3658,1494625,373725977.4,1.3230858e+11,1.0227258e+11
2022-08-11,'000596,¹Å¾®¹±¾Æ,250.29,255.0,248.21,253.12,254.3,-4.01,-1.5769,0.4625,1889944,472634459.32,1.32303294e+11,1.02268494e+11
2022-08-10,'000596,¹Å¾®¹±¾Æ,254.3,260.8,251.72,254.52,254.51,-0.21,-0.0825,0.4118,1682708,428565002.29,1.3442298e+11,1.0390698e+11
2022-08-09,'000596,¹Å¾®¹±¾Æ,254.51,257.75,250.8,253.37,255.0,-0.49,-0.1922,0.4008,1637682,416563118.35,1.34533986e+11,1.03992786e+11
2022-08-08,'000596,¹Å¾®¹±¾Æ,255.0,260.5,252.56,253.01,253.1,1.9,0.7507,0.4477,1829293,468263834.71,1.34793e+11,1.04193e+11
2022-08-05,'000596,¹Å¾®¹±¾Æ,253.1,265.79,250.56,258.97,258.89,-5.79,-2.2365,0.5971,2439824,622727062.69,1.3378866e+11,1.0341666e+11
2022-08-04,'000596,¹Å¾®¹±¾Æ,258.89,261.55,243.6,251.72,248.0,10.89,4.3911,0.8711,3559144,912220614.75,1.36849254e+11,1.05782454e+11
2022-08-03,'000596,¹Å¾®¹±¾Æ,248.0,252.55,242.0,250.01,250.0,-2.0,-0.8,1.0424,4259301,1055790074.24,1.310928e+11,1.013328e+11
2022-08-02,'000596,¹Å¾®¹±¾Æ,250.0,255.0,229.5,229.74,234.67,15.33,6.5326,2.2377,9143150,2276829203.96,1.3215e+11,1.0215e+11
2022-08-01,'000596,¹Å¾®¹±¾Æ,234.67,234.67,224.12,224.99,213.34,21.33,9.9981,1.0163,4152425,968064075.81,1.24046562e+11,95886162000.0
2022-07-29,'000596,¹Å¾®¹±¾Æ,213.34,230.0,210.08,229.95,230.89,-17.55,-7.601,1.1038,4510302,978262192.11,1.12771524e+11,87170724000.0
2022-07-28,'000596,¹Å¾®¹±¾Æ,230.89,233.5,229.6,231.72,231.55,-0.66,-0.285,0.2037,832120,192756174.81,1.22048454e+11,94341654000.0
2022-07-27,'000596,¹Å¾®¹±¾Æ,231.55,236.33,230.51,235.01,234.98,-3.43,-1.4597,0.2075,847933,197332855.85,1.2239733e+11,94611330000.0
2022-07-26,'000596,¹Å¾®¹±¾Æ,234.98,242.0,234.0,236.0,234.27,0.71,0.3031,0.273,1115397,264550845.23,1.24210428e+11,96012828000.0
2022-07-25,'000596,¹Å¾®¹±¾Æ,234.27,235.16,227.28,233.35,232.89,1.38,0.5926,0.2324,949749,220076892.46,1.23835122e+11,95722722000.0
2022-07-22,'000596,¹Å¾®¹±¾Æ,232.89,236.5,231.19,236.5,235.03,-2.14,-0.9105,0.2435,994966,231814038.66,1.23105654e+11,95158854000.0
2022-07-21,'000596,¹Å¾®¹±¾Æ,235.03,239.6,234.3,237.04,238.4,-3.37,-1.4136,0.2319,947746,223860932.05,1.24236858e+11,96033258000.0
2022-07-20,'000596,¹Å¾®¹±¾Æ,238.4,242.5,238.0,238.0,240.47,-2.07,-0.8608,0.2673,1092162,261254911.54,1.2601824e+11,97410240000.0
2022-07-19,'000596,¹Å¾®¹±¾Æ,240.47,241.56,232.8,233.64,234.05,6.42,2.743,0.359,1466919,348504365.81,1.27112442e+11,98256042000.0
2022-07-18,'000596,¹Å¾®¹±¾Æ,234.05,239.03,225.73,238.0,237.99,-3.94,-1.6555,0.4331,1769608,409921377.08,1.2371883e+11,95632830000.0
2022-07-15,'000596,¹Å¾®¹±¾Æ,237.99,244.94,229.05,230.09,230.16,7.83,3.402,0.7063,2885986,692046216.07,1.25801514e+11,97242714000.0
2022-07-14,'000596,¹Å¾®¹±¾Æ,230.16,233.59,228.9,231.28,231.6,-1.44,-0.6218,0.2233,912207,210345187.08,1.21662576e+11,94043376000.0
2022-07-13,'000596,¹Å¾®¹±¾Æ,231.6,234.0,228.0,229.88,229.87,1.73,0.7526,0.2229,910686,210838131.75,1.2242376e+11,94631760000.0
2022-07-12,'000596,¹Å¾®¹±¾Æ,229.87,236.16,228.94,233.16,233.6,-3.73,-1.5967,0.3019,1233575,284574712.95,1.21509282e+11,93924882000.0
2022-07-11,'000596,¹Å¾®¹±¾Æ,233.6,236.49,228.9,235.62,238.33,-4.73,-1.9846,0.374,1528203,353782724.73,1.2348096e+11,95448960000.0
2022-07-08,'000596,¹Å¾®¹±¾Æ,238.33,242.5,234.5,241.5,239.99,-1.66,-0.6917,0.3818,1560089,371430549.92,1.25981238e+11,97381638000.0
2022-07-07,'000596,¹Å¾®¹±¾Æ,239.99,241.9,233.1,233.16,234.31,5.68,2.4241,0.5816,2376424,566426929.91,1.26858714e+11,98059914000.0
2022-07-06,'000596,¹Å¾®¹±¾Æ,234.31,245.0,230.8,243.5,242.75,-8.44,-3.4768,0.5645,2306619,544663226.03,1.23856266e+11,95739066000.0
2022-07-05,'000596,¹Å¾®¹±¾Æ,242.75,247.44,238.51,245.76,245.76,-3.01,-1.2248,0.504,2059208,498461774.81,1.2831765e+11,99187650000.0
2022-07-04,'000596,¹Å¾®¹±¾Æ,245.76,246.74,234.49,241.56,243.48,2.28,0.9364,0.5584,2281724,551955118.32,1.29908736e+11,1.00417536e+11
2022-07-01,'000596,¹Å¾®¹±¾Æ,243.48,254.6,240.0,254.6,249.66,-6.18,-2.4754,0.6095,2490384,611660058.07,1.28703528e+11,99485928000.0
2022-06-30,'000596,¹Å¾®¹±¾Æ,249.66,253.5,236.99,238.0,238.4,11.26,4.7232,0.847,3460766,856528590.56,1.31970276e+11,1.02011076e+11
2022-06-29,'000596,¹Å¾®¹±¾Æ,238.4,248.0,232.62,233.63,235.1,3.3,1.4037,0.9633,3935863,953732076.27,1.2601824e+11,97410240000.0
2022-06-28,'000596,¹Å¾®¹±¾Æ,235.1,236.51,231.27,234.09,234.36,0.74,0.3158,0.4112,1680269,392871891.5,1.2427386e+11,96061860000.0
2022-06-27,'000596,¹Å¾®¹±¾Æ,234.36,237.0,229.0,231.0,230.37,3.99,1.732,0.6502,2656824,619993226.25,1.23882696e+11,95759496000.0
2022-06-24,'000596,¹Å¾®¹±¾Æ,230.37,231.0,225.56,227.96,228.01,2.36,1.035,0.5569,2275579,520367805.16,1.21773582e+11,94129182000.0
2022-06-23,'000596,¹Å¾®¹±¾Æ,228.01,229.82,223.5,227.29,227.48,0.53,0.233,0.4989,2038511,460997810.76,1.20526086e+11,93164886000.0
2022-06-22,'000596,¹Å¾®¹±¾Æ,227.48,233.35,226.95,228.25,228.88,-1.4,-0.6117,0.5577,2278854,524357108.85,1.20245928e+11,92948328000.0
2022-06-21,'000596,¹Å¾®¹±¾Æ,228.88,237.94,226.2,236.4,236.4,-7.52,-3.181,0.5978,2442617,563294451.16,1.20985968e+11,93520368000.0
2022-06-20,'000596,¹Å¾®¹±¾Æ,236.4,238.65,228.28,229.95,228.4,8.0,3.5026,0.5963,2436667,570647468.99,1.2496104e+11,96593040000.0
2022-06-17,'000596,¹Å¾®¹±¾Æ,228.4,232.0,225.33,226.01,227.27,1.13,0.4972,0.5083,2076748,474830432.08,1.2073224e+11,93324240000.0
2022-06-16,'000596,¹Å¾®¹±¾Æ,227.27,229.88,224.55,226.08,226.99,0.28,0.1234,0.5066,2069906,470496958.76,1.20134922e+11,92862522000.0
2022-06-15,'000596,¹Å¾®¹±¾Æ,226.99,234.99,224.02,225.23,226.45,0.54,0.2385,0.6231,2545834,583322720.45,1.19986914e+11,92748114000.0
2022-06-14,'000596,¹Å¾®¹±¾Æ,226.45,229.6,219.0,220.99,222.91,3.54,1.5881,0.7446,3042377,686620869.5,1.1970147e+11,92527470000.0
2022-06-13,'000596,¹Å¾®¹±¾Æ,222.91,223.87,216.51,219.5,221.07,1.84,0.8323,0.7562,3089843,680583316.52,1.17830226e+11,91081026000.0
2022-06-10,'000596,¹Å¾®¹±¾Æ,223.27,223.32,220.02,221.33,223.3,-0.03,-0.0134,1.0858,4436753,984823699.68,1.18020522e+11,91228122000.0
2022-06-09,'000596,¹Å¾®¹±¾Æ,223.3,233.5,221.02,232.21,233.58,-10.28,-4.4011,0.7173,2930909,661123500.61,1.1803638e+11,91240380000.0
2022-06-08,'000596,¹Å¾®¹±¾Æ,233.58,239.8,226.1,226.11,227.01,6.57,2.8941,0.8186,3344906,777704641.71,1.23470388e+11,95440788000.0
2022-06-07,'000596,¹Å¾®¹±¾Æ,227.01,235.5,222.5,224.0,225.4,1.61,0.7143,0.7456,3046418,700101431.66,1.19997486e+11,92756286000.0
2022-06-06,'000596,¹Å¾®¹±¾Æ,225.4,226.0,215.23,221.33,223.0,2.4,1.0762,0.7524,3074125,680997986.86,1.1914644e+11,92098440000.0
2022-06-02,'000596,¹Å¾®¹±¾Æ,223.0,226.0,219.15,225.33,225.9,-2.9,-1.2838,0.3462,1414586,314005752.0,1.178778e+11,91117800000.0
2022-06-01,'000596,¹Å¾®¹±¾Æ,225.9,231.02,223.3,226.0,227.99,-2.09,-0.9167,0.44,1797837,407222698.71,1.1941074e+11,92302740000.0
2022-05-31,'000596,¹Å¾®¹±¾Æ,227.99,229.88,214.02,216.0,218.8,9.19,4.2002,0.9694,3961108,895153059.17,1.20515514e+11,93156714000.0
2022-05-30,'000596,¹Å¾®¹±¾Æ,218.8,218.8,203.0,204.79,202.83,15.97,7.8736,0.9813,4009652,856321882.54,1.1565768e+11,89401680000.0
2022-05-27,'000596,¹Å¾®¹±¾Æ,202.83,205.89,199.3,199.45,200.02,2.81,1.4049,0.4045,1652667,336424604.27,1.07215938e+11,82876338000.0
2022-05-26,'000596,¹Å¾®¹±¾Æ,200.02,200.69,195.0,197.99,198.88,1.14,0.5732,0.6382,2607628,517310057.68,1.05730572e+11,81728172000.0
2022-05-25,'000596,¹Å¾®¹±¾Æ,198.88,203.99,193.18,202.62,202.62,-3.74,-1.8458,0.7495,3062256,601806234.81,1.05127968e+11,81262368000.0
2022-05-24,'000596,¹Å¾®¹±¾Æ,202.62,208.99,202.1,208.8,206.46,-3.84,-1.8599,0.4621,1888294,385233471.58,1.07104932e+11,82790532000.0
2022-05-23,'000596,¹Å¾®¹±¾Æ,206.46,214.77,204.62,212.64,212.64,-6.18,-2.9063,0.603,2463726,511535167.79,1.09134756e+11,84359556000.0
2022-05-20,'000596,¹Å¾®¹±¾Æ,212.64,212.64,203.7,203.7,202.61,10.03,4.9504,0.583,2382218,500555519.12,1.12401504e+11,86884704000.0
2022-05-19,'000596,¹Å¾®¹±¾Æ,202.61,205.6,200.71,202.2,206.3,-3.69,-1.7887,0.3281,1340684,271246287.52,1.07099646e+11,82786446000.0
2022-05-18,'000596,¹Å¾®¹±¾Æ,206.3,208.53,200.21,208.0,208.07,-1.77,-0.8507,0.5697,2327810,474381666.93,1.0905018e+11,84294180000.0
2022-05-17,'000596,¹Å¾®¹±¾Æ,208.07,210.2,205.1,205.92,207.11,0.96,0.4635,0.3607,1473700,306636359.97,1.09985802e+11,85017402000.0
2022-05-16,'000596,¹Å¾®¹±¾Æ,207.11,209.5,204.01,205.3,204.1,3.01,1.4748,0.3618,1478436,304926887.85,1.09478346e+11,84625146000.0
2022-05-13,'000596,¹Å¾®¹±¾Æ,204.1,207.87,202.1,205.7,205.87,-1.77,-0.8598,0.2871,1173268,239710901.87,1.0788726e+11,83395260000.0
2022-05-12,'000596,¹Å¾®¹±¾Æ,205.87,209.66,198.38,201.98,202.0,3.87,1.9158,0.489,1998202,410311402.62,1.08822882e+11,84118482000.0
2022-05-11,'000596,¹Å¾®¹±¾Æ,202.0,208.6,192.17,193.0,192.43,9.57,4.9732,0.8863,3621474,733092051.72,1.067772e+11,82537200000.0
2022-05-10,'000596,¹Å¾®¹±¾Æ,192.43,195.01,186.8,188.68,193.81,-1.38,-0.712,0.5005,2045034,392468306.71,1.01718498e+11,78626898000.0
2022-05-09,'000596,¹Å¾®¹±¾Æ,193.81,198.98,187.19,198.97,199.69,-5.88,-2.9446,0.6973,2848974,546016074.14,1.02447966e+11,79190766000.0
2022-05-06,'000596,¹Å¾®¹±¾Æ,199.69,202.66,195.6,202.0,204.93,-5.24,-2.557,0.6063,2477192,491556755.82,1.05556134e+11,81593334000.0
2022-05-05,'000596,¹Å¾®¹±¾Æ,204.93,215.06,199.4,199.67,195.51,9.42,4.8182,1.2868,5257888,1089244400.27,1.08325998e+11,83734398000.0
2022-04-29,'000596,¹Å¾®¹±¾Æ,195.51,210.66,191.87,202.87,198.0,-2.49,-1.2576,0.793,3240205,641768419.26,1.03346586e+11,79885386000.0
2022-04-28,'000596,¹Å¾®¹±¾Æ,198.0,203.46,189.22,189.99,192.71,5.29,2.7451,0.6717,2744721,545185898.71,1.046628e+11,80902800000.0
2022-04-27,'000596,¹Å¾®¹±¾Æ,192.71,192.71,180.83,180.91,181.0,11.71,6.4696,0.8769,3582866,675907738.59,1.01866506e+11,78741306000.0
2022-04-26,'000596,¹Å¾®¹±¾Æ,181.0,186.49,177.0,178.8,176.8,4.2,2.3756,0.5546,2265909,413148375.62,95676600000.0,73956600000.0
2022-04-25,'000596,¹Å¾®¹±¾Æ,176.8,185.0,176.19,183.62,187.37,-10.57,-5.6412,0.4274,1746533,316737089.54,93456480000.0,72240480000.0
2022-04-22,'000596,¹Å¾®¹±¾Æ,187.37,190.0,185.4,187.0,187.71,-0.34,-0.1811,0.3807,1555387,292264143.03,99043782000.0,76559382000.0
2022-04-21,'000596,¹Å¾®¹±¾Æ,187.71,192.29,180.0,188.52,189.52,-1.81,-0.955,0.5593,2285400,432079808.22,99223506000.0,76698306000.0
2022-04-20,'000596,¹Å¾®¹±¾Æ,189.52,193.8,181.1,186.9,186.5,3.02,1.6193,0.8059,3292784,624331495.38,1.00180272e+11,77437872000.0
2022-04-19,'000596,¹Å¾®¹±¾Æ,186.5,192.37,186.0,186.18,187.2,-0.7,-0.3739,0.5565,2273778,425884500.67,98583900000.0,76203900000.0
2022-04-18,'000596,¹Å¾®¹±¾Æ,187.2,189.9,184.0,185.2,187.07,0.13,0.0695,0.4002,1635269,306013620.85,98953920000.0,76489920000.0
2022-04-15,'000596,¹Å¾®¹±¾Æ,187.07,192.57,178.0,180.0,180.87,6.2,3.4279,1.2412,5071602,949606616.89,98885202000.0,76436802000.0
2022-04-14,'000596,¹Å¾®¹±¾Æ,180.87,182.23,171.01,172.01,170.34,10.53,6.1818,0.8317,3398122,609340634.11,95607882000.0,73903482000.0
2022-04-13,'000596,¹Å¾®¹±¾Æ,170.34,173.5,166.57,167.88,171.0,-0.66,-0.386,0.5431,2218996,378585146.49,90041724000.0,69600924000.0
2022-04-12,'000596,¹Å¾®¹±¾Æ,171.0,171.9,160.57,164.21,164.2,6.8,4.1413,1.0243,4185133,696945674.21,90390600000.0,69870600000.0
2022-04-11,'000596,¹Å¾®¹±¾Æ,164.2,170.48,161.5,169.18,170.52,-6.32,-3.7063,0.6791,2774898,456484171.8,86796120000.0,67092120000.0
2022-04-08,'000596,¹Å¾®¹±¾Æ,170.52,176.48,169.0,172.98,172.26,-1.74,-1.0101,0.8429,3443964,592811394.05,90136872000.0,69674472000.0
2022-04-07,'000596,¹Å¾®¹±¾Æ,172.26,173.69,169.81,170.21,171.46,0.8,0.4666,0.5194,2122215,365614341.13,91056636000.0,70385436000.0
2022-04-06,'000596,¹Å¾®¹±¾Æ,171.46,174.01,170.85,174.01,174.5,-3.04,-1.7421,0.4547,1857889,319458192.39,90633756000.0,70058556000.0
2022-04-01,'000596,¹Å¾®¹±¾Æ,174.5,176.68,169.04,170.73,171.36,3.14,1.8324,0.5956,2433495,424183392.01,92240700000.0,71300700000.0
2022-03-31,'000596,¹Å¾®¹±¾Æ,171.36,173.5,169.5,173.0,173.0,-1.64,-0.948,0.4613,1884751,323074283.35,90580896000.0,70017696000.0
2022-03-30,'000596,¹Å¾®¹±¾Æ,173.0,175.0,165.0,165.0,164.06,8.94,5.4492,0.9389,3836213,659360075.76,91447800000.0,70687800000.0
2022-03-29,'000596,¹Å¾®¹±¾Æ,164.06,174.98,162.0,170.39,170.32,-6.26,-3.6754,1.0868,4440605,734746660.62,86722116000.0,67034916000.0
2022-03-28,'000596,¹Å¾®¹±¾Æ,170.32,175.86,168.33,174.77,178.33,-8.01,-4.4917,0.8387,3426923,584536574.13,90031152000.0,69592752000.0
2022-03-25,'000596,¹Å¾®¹±¾Æ,178.33,185.5,176.81,185.5,184.37,-6.04,-3.276,0.6392,2611588,469343686.41,94265238000.0,72865638000.0
2022-03-24,'000596,¹Å¾®¹±¾Æ,184.37,188.3,182.9,186.0,187.82,-3.45,-1.8369,0.5054,2064944,382073642.69,97457982000.0,75333582000.0
