ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2021-01-19,'600779,Ë®¾®·»,83.36,88.88,83.2,86.3,85.4,-2.04,-2.3888,1.8027,8802615,753292549.0,40715991449.3,40704979593.3
2021-01-18,'600779,Ë®¾®·»,85.4,88.19,84.72,87.0,87.03,-1.63,-1.8729,1.6305,7961608,681960544.0,41712400069.2,41701118729.2
2021-01-15,'600779,Ë®¾®·»,87.03,90.71,83.9,89.58,90.42,-3.39,-3.7492,2.1121,10313537,891676861.0,42508550093.9,42497053430.9
2021-01-14,'600779,Ë®¾®·»,90.42,92.2,86.0,91.5,93.47,-3.05,-3.2631,2.1417,10457867,938848256.0,44164346771.2,44152402289.2
2021-01-13,'600779,Ë®¾®·»,93.47,96.88,91.55,93.36,94.33,-0.86,-0.9117,2.4269,11850508,1109785839.0,45654075345.1,45641727958.1
2021-01-12,'600779,Ë®¾®·»,94.33,96.25,88.9,88.9,90.1,4.23,4.6948,3.2249,15747265,1480472584.0,46074129959.3,46061668966.3
2021-01-11,'600779,Ë®¾®·»,90.1,94.5,87.8,92.68,92.9,-2.8,-3.014,2.9616,14461823,1319800833.0,44008047379.8,43996145169.8
2021-01-08,'600779,Ë®¾®·»,92.9,98.5,91.68,98.09,97.09,-4.19,-4.3156,3.8894,18991930,1788679061.0,45375667054.2,45363394964.2
2021-01-07,'600779,Ë®¾®·»,97.09,98.98,94.93,98.67,99.8,-2.71,-2.7154,4.3539,21260202,2045656053.0,47422212209.8,47409386620.8
2021-01-06,'600779,Ë®¾®·»,99.8,107.68,95.48,102.6,100.45,-0.65,-0.6471,6.4072,31286668,3151948895.0,48745872680.4,48732689100.4
2021-01-05,'600779,Ë®¾®·»,100.45,100.45,94.52,95.0,91.32,9.13,9.9978,4.0444,19749189,1957572670.0,49063355819.1,49050086374.1
2021-01-04,'600779,Ë®¾®·»,91.32,91.32,85.28,85.28,83.02,8.3,9.9976,1.8592,9078733,807579521.0,44603938809.4,44591875437.4
2020-12-31,'600779,Ë®¾®·»,83.02,83.02,75.88,75.95,75.47,7.55,10.004,3.5262,17218708,1399309443.0,40549923346.0,40538956404.0
2020-12-30,'600779,Ë®¾®·»,75.47,76.36,73.09,73.12,73.75,1.72,2.3322,1.4922,7286540,550243204.0,36862234581.1,36852264994.1
2020-12-29,'600779,Ë®¾®·»,73.75,77.5,72.8,76.83,76.71,-2.96,-3.8587,1.4646,7151865,532256631.0,36022125352.5,36012382977.5
2020-12-28,'600779,Ë®¾®·»,76.71,76.8,72.0,72.0,71.89,4.82,6.7047,1.8008,8793313,659358468.0,37467894722.6,37457761331.6
2020-12-25,'600779,Ë®¾®·»,71.89,73.96,71.12,73.64,74.03,-2.14,-2.8907,1.559,7612521,550829652.0,35113635140.2,35104138471.2
2020-12-24,'600779,Ë®¾®·»,74.03,76.44,72.3,76.0,78.39,-4.36,-5.5619,2.0482,10001480,744775398.0,36158887319.9,36149107956.9
2020-12-23,'600779,Ë®¾®·»,78.39,82.88,76.71,78.61,78.52,-0.13,-0.1656,2.8086,13714258,1091363534.0,38288466527.2,38278111208.2
2020-12-22,'600779,Ë®¾®·»,78.52,81.38,77.7,77.95,77.9,0.62,0.7959,2.5235,12322109,978974583.0,38351963155.0,38341590663.0
2020-12-21,'600779,Ë®¾®·»,77.9,79.34,76.35,78.14,78.79,-0.89,-1.1296,1.8085,8831015,688417502.0,38049133084.2,38038842494.2
2020-12-18,'600779,Ë®¾®·»,78.79,81.4,77.5,78.2,79.4,-0.61,-0.7683,1.8837,9198009,731255090.0,38483840766.4,38473432607.4
2020-12-17,'600779,Ë®¾®·»,79.4,81.01,76.36,77.39,78.16,1.24,1.5865,2.4277,11854787,938220002.0,38781786481.2,38771297741.2
2020-12-16,'600779,Ë®¾®·»,78.16,79.3,74.88,74.98,75.69,2.47,3.2633,2.2111,10796942,837478342.0,38176126339.7,38165801403.7
2020-12-15,'600779,Ë®¾®·»,75.69,76.68,74.0,75.91,76.02,-0.33,-0.4341,1.5794,7712397,581034054.0,36969690412.6,36959691763.6
2020-12-14,'600779,Ë®¾®·»,76.02,76.15,72.18,72.9,72.99,3.03,4.1513,2.0316,9920219,743513256.0,37130874160.0,37120831918.0
2020-12-11,'600779,Ë®¾®·»,72.99,73.93,71.08,72.3,72.6,0.39,0.5372,1.2598,6151853,447187631.0,35650914298.0,35641272319.0
2020-12-10,'600779,Ë®¾®·»,72.6,74.21,70.5,70.9,71.57,1.03,1.4392,1.447,7065791,513487143.0,35460424414.8,35450833954.8
2020-12-09,'600779,Ë®¾®·»,71.57,73.39,71.5,72.3,72.96,-1.39,-1.9052,1.1937,5828870,419853228.0,34965215605.9,34947881351.9
2020-12-08,'600779,Ë®¾®·»,72.96,73.62,69.71,70.44,70.79,2.17,3.0654,1.9856,9695920,698100564.0,35644294126.1,35626623214.1
2020-12-07,'600779,Ë®¾®·»,70.79,72.7,70.23,71.4,71.1,-0.31,-0.436,1.3691,6685244,478264874.0,34584149961.4,34567004623.4
2020-12-04,'600779,Ë®¾®·»,71.1,71.49,69.45,69.65,69.6,1.5,2.1552,1.3041,6367756,450330773.0,34735599127.8,34718378707.8
2020-12-03,'600779,Ë®¾®·»,69.6,69.83,68.5,69.33,69.26,0.34,0.4909,0.903,4409233,304317924.0,34002780580.8,33985923460.8
2020-12-02,'600779,Ë®¾®·»,69.26,70.3,68.87,70.0,70.08,-0.82,-1.1701,0.953,4653309,323329362.0,33836675043.5,33819900271.5
2020-12-01,'600779,Ë®¾®·»,70.08,70.97,69.6,70.0,70.0,0.08,0.1143,0.6616,3230469,226555675.0,34237282515.8,34220309139.8
2020-11-30,'600779,Ë®¾®·»,70.0,71.76,69.2,71.21,71.76,-1.76,-2.4526,0.7024,3429987,241199146.0,34198198860.0,34181244860.0
2020-11-27,'600779,Ë®¾®·»,71.76,71.88,70.6,71.6,71.65,0.11,0.1535,0.5097,2488708,177515675.0,35058039288.5,35040659016.5
2020-11-26,'600779,Ë®¾®·»,71.65,72.18,70.39,70.39,70.88,0.77,1.0863,0.7509,3666442,261724942.0,35004299261.7,34986945631.7
2020-11-25,'600779,Ë®¾®·»,70.88,74.1,70.7,73.79,74.1,-3.22,-4.3455,0.9752,4761786,342363215.0,34628119074.2,34610951938.2
2020-11-24,'600779,Ë®¾®·»,74.1,75.05,72.3,75.05,75.09,-0.99,-1.3184,0.9135,4460626,327594343.0,36201236221.8,36183289201.8
2020-11-23,'600779,Ë®¾®·»,75.09,76.9,73.7,75.22,74.75,0.34,0.4548,1.0908,5326605,401187226.0,36684896462.8,36666709664.8
2020-11-20,'600779,Ë®¾®·»,74.75,75.67,72.62,73.19,73.38,1.37,1.867,0.9771,4771185,356132284.0,36518790925.5,36500686475.5
2020-11-19,'600779,Ë®¾®·»,73.38,74.12,71.5,72.79,73.1,0.28,0.383,0.7668,3744079,274317025.0,35849483319.2,35831710683.2
2020-11-18,'600779,Ë®¾®·»,73.1,74.89,71.5,73.99,75.6,-2.5,-3.3069,1.261,6157543,449564854.0,35712690523.8,35694985703.8
2020-11-17,'600779,Ë®¾®·»,75.6,78.96,74.72,77.64,78.58,-2.98,-3.7923,1.4562,7110563,546082411.0,36934054768.8,36915744448.8
2020-11-16,'600779,Ë®¾®·»,78.58,79.65,74.7,75.0,76.29,2.29,3.0017,1.7133,8366180,646140758.0,38389920948.8,38370888872.8
2020-11-13,'600779,Ë®¾®·»,76.29,79.51,74.0,79.5,81.99,-5.7,-6.9521,2.0318,9921165,755783689.0,37271151300.4,37252673862.4
2020-11-12,'600779,Ë®¾®·»,81.99,83.0,74.6,76.0,77.0,4.99,6.4805,2.6491,12935423,1027069962.0,40055861779.0,40036003801.0
2020-11-11,'600779,Ë®¾®·»,77.0,81.0,74.51,75.54,75.99,1.01,1.3291,2.383,11636316,908104184.0,37618018746.0,37599369346.0
2020-11-10,'600779,Ë®¾®·»,75.99,76.2,71.35,72.67,72.92,3.07,4.2101,1.8243,8908109,662529010.0,37124587591.0,37106182813.0
2020-11-09,'600779,Ë®¾®·»,72.92,73.78,71.25,72.5,72.5,0.42,0.5793,1.2216,5965203,432133102.0,35624752298.2,35607091074.2
2020-11-06,'600779,Ë®¾®·»,72.5,73.52,70.33,72.29,72.29,0.21,0.2905,1.14,5566634,400390814.0,35419563105.0,35402003605.0
2020-11-05,'600779,Ë®¾®·»,72.29,74.07,69.52,70.49,69.8,2.49,3.5673,1.3853,6764550,485577642.0,35316968508.4,35299459870.4
2020-11-04,'600779,Ë®¾®·»,69.8,71.6,68.99,70.66,70.66,-0.86,-1.2171,0.7533,3678277,257191945.0,34100489720.4,34083584160.4
2020-11-03,'600779,Ë®¾®·»,70.66,71.93,68.0,68.68,68.47,2.19,3.1985,1.1679,5703054,402098270.0,34520639020.7,34503525168.7
2020-11-02,'600779,Ë®¾®·»,68.47,68.8,66.0,66.79,66.23,2.24,3.3822,1.2002,5860680,397415181.0,33450723942.1,33434140508.1
2020-10-30,'600779,Ë®¾®·»,66.23,75.8,66.16,75.44,73.03,-6.8,-9.3112,2.6926,13148108,899009799.0,32356381578.5,32340340672.5
2020-10-29,'600779,Ë®¾®·»,73.03,75.89,72.5,73.0,73.61,-0.58,-0.7879,1.1848,5785456,430798012.0,35678492324.9,35660804458.9
2020-10-28,'600779,Ë®¾®·»,73.61,74.05,68.8,68.8,69.12,4.49,6.4959,1.1871,5796871,419731304.0,35961848829.8,35944020487.8
2020-10-27,'600779,Ë®¾®·»,69.12,70.6,68.71,68.8,69.43,-0.31,-0.4465,0.3811,1861083,129486902.0,33768278645.8,33751537781.8
2020-10-26,'600779,Ë®¾®·»,69.43,70.15,65.88,68.7,69.64,-0.21,-0.3016,0.6487,3167632,214882236.0,33919727812.1,33902911866.1
2020-10-23,'600779,Ë®¾®·»,69.64,74.47,67.64,73.57,74.37,-4.73,-6.3601,1.0346,5052024,359756916.0,34022322408.7,34005455600.7
2020-10-22,'600779,Ë®¾®·»,74.37,74.4,70.01,71.48,71.43,2.94,4.1159,1.0905,5325091,386831975.0,36333143560.3,36315131146.3
2020-10-21,'600779,Ë®¾®·»,71.43,72.0,70.32,71.29,71.29,0.14,0.1964,0.4774,2331402,165785729.0,34896819208.1,34879518862.1
2020-10-20,'600779,Ë®¾®·»,71.29,71.4,68.01,68.4,68.8,2.49,3.6192,0.6989,3412883,240499638.0,34828422810.4,34811156372.4
2020-10-19,'600779,Ë®¾®·»,68.8,70.85,68.22,68.9,69.0,-0.2,-0.2899,0.4742,2315540,160675832.0,33611944022.4,33595280662.4
2020-10-16,'600779,Ë®¾®·»,69.0,70.3,68.35,69.48,69.48,-0.48,-0.6908,0.4407,2151878,148898820.0,33709653162.0,33692941362.0
2020-10-15,'600779,Ë®¾®·»,69.48,70.78,69.32,70.3,70.0,-0.52,-0.7429,0.4925,2405024,167978886.0,33944155097.0,33927327041.0
2020-10-14,'600779,Ë®¾®·»,70.0,72.35,68.8,69.0,69.25,0.75,1.083,0.9071,4429313,314243955.0,34198198860.0,34181244860.0
2020-10-13,'600779,Ë®¾®·»,69.25,69.89,67.85,69.06,68.87,0.38,0.5518,0.8117,3963751,273908373.0,33831789586.5,33815017236.5
2020-10-12,'600779,Ë®¾®·»,68.87,69.8,65.87,66.05,66.04,2.83,4.2853,0.7749,3783670,258692131.0,33646142221.3,33629461907.3
2020-10-09,'600779,Ë®¾®·»,66.04,66.26,64.42,64.44,64.5,1.54,2.3876,0.5284,2580018,169187272.0,32263557895.9,32247563007.9
