ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2022-09-20,'000858,Îå Á¸ Òº,165.79,165.96,162.17,164.0,163.02,2.77,1.6992,0.4763,18488126,3048376405.91,6.43531791149e+11,6.43531791149e+11
2022-09-19,'000858,Îå Á¸ Òº,163.02,165.13,159.52,160.75,161.08,1.94,1.2044,0.4441,17237096,2810086974.82,6.32779736975e+11,6.32779736975e+11
2022-09-16,'000858,Îå Á¸ Òº,161.08,164.79,160.78,164.0,164.4,-3.32,-2.0195,0.4587,17805222,2882822677.64,6.25249417445e+11,6.25249417445e+11
2022-09-15,'000858,Îå Á¸ Òº,164.4,166.5,162.1,162.67,162.4,2.0,1.2315,0.631,24493222,4041538788.81,6.38136356022e+11,6.38136356022e+11
2022-09-14,'000858,Îå Á¸ Òº,162.4,163.23,160.98,162.0,163.63,-1.23,-0.7517,0.3695,14343803,2325532849.69,6.30373140012e+11,6.30373140012e+11
2022-09-13,'000858,Îå Á¸ Òº,163.63,164.97,161.7,163.88,161.46,2.17,1.344,0.5785,22455447,3676000836.57,6.35147517858e+11,6.35147517858e+11
2022-09-09,'000858,Îå Á¸ Òº,161.46,161.65,158.36,159.11,159.07,2.39,1.5025,0.5235,20318847,3269738015.06,6.26724428487e+11,6.26724428487e+11
2022-09-08,'000858,Îå Á¸ Òº,159.07,161.35,158.88,160.01,158.94,0.13,0.0818,0.383,14867178,2377952563.71,6.17447385355e+11,6.17447385355e+11
2022-09-07,'000858,Îå Á¸ Òº,158.94,160.01,158.0,160.0,160.53,-1.59,-0.9905,0.3646,14150787,2245681617.84,6.16942776315e+11,6.16942776315e+11
2022-09-06,'000858,Îå Á¸ Òº,160.53,161.35,158.27,159.02,159.02,1.51,0.9496,0.3785,14693767,2346001119.1,6.23114533043e+11,6.23114533043e+11
2022-09-05,'000858,Îå Á¸ Òº,159.02,160.35,157.07,160.0,161.84,-2.82,-1.7425,0.5779,22432012,3551118312.01,6.17253304955e+11,6.17253304955e+11
2022-09-02,'000858,Îå Á¸ Òº,161.84,164.49,161.01,164.49,163.56,-1.72,-1.0516,0.4017,15592424,2524463031.79,6.28199439529e+11,6.28199439529e+11
2022-09-01,'000858,Îå Á¸ Òº,163.56,166.0,163.3,166.0,167.19,-3.63,-2.1712,0.4082,15844189,2607493588.41,6.34875805298e+11,6.34875805298e+11
2022-08-31,'000858,Îå Á¸ Òº,167.19,167.98,162.5,162.9,164.03,3.16,1.9265,0.6887,26733348,4444754516.0,6.48966042356e+11,6.48966042356e+11
2022-08-30,'000858,Îå Á¸ Òº,164.03,164.76,162.19,164.0,165.35,-1.32,-0.7983,0.4803,18643252,3046737234.46,6.3670016106e+11,6.3670016106e+11
2022-08-29,'000858,Îå Á¸ Òº,165.35,169.55,165.0,167.44,170.1,-4.75,-2.7925,0.6552,25430564,4218793349.6,6.41823883627e+11,6.41823883627e+11
2022-08-26,'000858,Îå Á¸ Òº,170.1,173.8,169.56,171.88,169.41,0.69,0.4073,0.6281,24378683,4181288061.74,6.6026152165e+11,6.6026152165e+11
2022-08-25,'000858,Îå Á¸ Òº,169.41,169.98,167.23,167.89,167.24,2.17,1.2975,0.4505,17485390,2949656306.11,6.57583212127e+11,6.57583212127e+11
2022-08-24,'000858,Îå Á¸ Òº,167.24,169.5,166.0,167.96,168.0,-0.76,-0.4524,0.4644,18025460,3021329672.78,6.49160122756e+11,6.49160122756e+11
2022-08-23,'000858,Îå Á¸ Òº,168.0,172.29,167.5,171.7,171.5,-3.5,-2.0408,0.5906,22924845,3868689013.11,6.5211014484e+11,6.5211014484e+11
2022-08-22,'000858,Îå Á¸ Òº,171.5,173.45,170.26,172.3,173.66,-2.16,-1.2438,0.3997,15513018,2663565072.08,6.65695772858e+11,6.65695772858e+11
2022-08-19,'000858,Îå Á¸ Òº,173.66,175.15,172.0,172.5,173.43,0.23,0.1326,0.3247,12603780,2189742324.96,6.74080046148e+11,6.74080046148e+11
2022-08-18,'000858,Îå Á¸ Òº,173.43,175.2,172.01,175.0,176.2,-2.77,-1.5721,0.4626,17955216,3110937647.55,6.73187276307e+11,6.73187276307e+11
2022-08-17,'000858,Îå Á¸ Òº,176.2,176.97,174.02,175.31,175.23,0.97,0.5536,0.3146,12211628,2144649842.49,6.83939330481e+11,6.83939330481e+11
2022-08-16,'000858,Îå Á¸ Òº,175.23,177.3,174.7,175.97,176.0,-0.77,-0.4375,0.2833,10997543,1929236389.49,6.80174170716e+11,6.80174170716e+11
2022-08-15,'000858,Îå Á¸ Òº,176.0,179.6,175.7,177.63,178.7,-2.7,-1.5109,0.3567,13844011,2446911672.63,6.8316300888e+11,6.8316300888e+11
2022-08-12,'000858,Îå Á¸ Òº,178.7,179.66,176.71,178.3,177.91,0.79,0.444,0.2798,10861895,1936659422.43,6.93643350494e+11,6.93643350494e+11
2022-08-11,'000858,Îå Á¸ Òº,177.91,177.91,174.55,174.99,174.0,3.91,2.2471,0.3598,13967051,2468539673.55,6.9057688017e+11,6.9057688017e+11
2022-08-10,'000858,Îå Á¸ Òº,174.0,177.5,173.0,175.58,176.98,-2.98,-1.6838,0.3698,14354932,2503385132.53,6.7539979287e+11,6.7539979287e+11
2022-08-09,'000858,Îå Á¸ Òº,176.98,178.0,176.22,177.05,177.91,-0.93,-0.5227,0.22,8538631,1511033062.51,6.86966984725e+11,6.86966984725e+11
2022-08-08,'000858,Îå Á¸ Òº,177.91,181.53,177.5,178.3,179.18,-1.27,-0.7088,0.3356,13025113,2331931587.74,6.9057688017e+11,6.9057688017e+11
2022-08-05,'000858,Îå Á¸ Òº,179.18,179.5,176.21,177.45,176.78,2.4,1.3576,0.3272,12701711,2260873414.15,6.95506522336e+11,6.95506522336e+11
2022-08-04,'000858,Îå Á¸ Òº,176.78,177.49,174.45,174.6,174.59,2.19,1.2544,0.3444,13368553,2350151179.61,6.86190663124e+11,6.86190663124e+11
2022-08-03,'000858,Îå Á¸ Òº,174.59,179.5,174.3,175.88,175.66,-1.07,-0.6091,0.3968,15403054,2710918104.25,6.77689941593e+11,6.77689941593e+11
2022-08-02,'000858,Îå Á¸ Òº,175.66,178.66,173.08,176.9,178.58,-2.92,-1.6351,0.4553,17673794,3114640798.56,6.81843262158e+11,6.81843262158e+11
2022-08-01,'000858,Îå Á¸ Òº,178.58,179.99,176.82,178.5,178.4,0.18,0.1009,0.4021,15608201,2791638728.27,6.93177557533e+11,6.93177557533e+11
2022-07-29,'000858,Îå Á¸ Òº,178.4,186.49,177.8,186.49,187.12,-8.72,-4.6601,0.8767,34031091,6166191233.29,6.92478868092e+11,6.92478868092e+11
2022-07-28,'000858,Îå Á¸ Òº,187.12,190.5,186.85,188.45,188.1,-0.98,-0.521,0.2386,9260926,1744687638.89,7.26326489896e+11,7.26326489896e+11
2022-07-27,'000858,Îå Á¸ Òº,188.1,191.01,187.56,190.05,190.99,-2.89,-1.5132,0.2512,9749124,1844277552.98,7.3013046574e+11,7.3013046574e+11
2022-07-26,'000858,Îå Á¸ Òº,190.99,192.0,188.68,188.86,188.08,2.91,1.5472,0.3542,13747445,2627310530.76,7.41348312875e+11,7.41348312875e+11
2022-07-25,'000858,Îå Á¸ Òº,188.08,188.5,184.75,186.85,185.91,2.17,1.1672,0.3215,12479902,2336297100.14,7.3005283358e+11,7.3005283358e+11
2022-07-22,'000858,Îå Á¸ Òº,185.91,188.5,185.0,187.5,186.7,-0.79,-0.4231,0.3014,11698563,2180797972.02,7.2162974421e+11,7.2162974421e+11
2022-07-21,'000858,Îå Á¸ Òº,186.7,189.9,186.58,188.99,189.11,-2.41,-1.2744,0.2853,11072844,2082697378.03,7.24696214534e+11,7.24696214534e+11
2022-07-20,'000858,Îå Á¸ Òº,189.11,191.5,188.0,190.8,188.9,0.21,0.1112,0.2898,11249772,2134516122.7,7.34050889826e+11,7.34050889826e+11
2022-07-19,'000858,Îå Á¸ Òº,188.9,189.65,186.5,187.0,187.33,1.57,0.8381,0.3097,12021415,2259044880.28,7.33235752144e+11,7.33235752144e+11
2022-07-18,'000858,Îå Á¸ Òº,187.33,189.8,184.2,189.63,189.9,-2.57,-1.3533,0.4587,17803426,3320023854.5,7.27141627577e+11,7.27141627577e+11
2022-07-15,'000858,Îå Á¸ Òº,189.9,195.51,188.0,190.15,190.13,-0.23,-0.121,0.5338,20720892,3979169055.29,7.3711736015e+11,7.3711736015e+11
2022-07-14,'000858,Îå Á¸ Òº,190.13,193.56,189.05,191.17,193.1,-2.97,-1.5381,0.3892,15107930,2880607577.87,7.38010129991e+11,7.38010129991e+11
2022-07-13,'000858,Îå Á¸ Òº,193.1,194.78,187.61,189.57,190.0,3.1,1.6316,0.4893,18991870,3656106376.92,7.49538505766e+11,7.49538505766e+11
2022-07-12,'000858,Îå Á¸ Òº,190.0,192.74,187.54,188.78,189.38,0.62,0.3274,0.4378,16993479,3229606651.08,7.3750552095e+11,7.3750552095e+11
2022-07-11,'000858,Îå Á¸ Òº,189.38,190.8,186.0,190.02,192.7,-3.32,-1.7229,0.4961,19257469,3621672903.27,7.35098923987e+11,7.35098923987e+11
2022-07-08,'000858,Îå Á¸ Òº,192.7,194.8,190.96,193.35,191.59,1.11,0.5794,0.4228,16409671,3167643747.28,7.47985862564e+11,7.47985862564e+11
2022-07-07,'000858,Îå Á¸ Òº,191.59,194.74,188.47,194.74,194.74,-3.15,-1.6175,0.6873,26677066,5095578644.08,7.43677277678e+11,7.43677277678e+11
2022-07-06,'000858,Îå Á¸ Òº,194.74,199.62,193.35,198.12,198.61,-3.87,-1.9485,0.5864,22763312,4459016819.63,7.55904342894e+11,7.55904342894e+11
2022-07-05,'000858,Îå Á¸ Òº,198.61,202.66,196.26,201.65,201.04,-2.43,-1.2087,0.6775,26296492,5224558250.28,7.70926165873e+11,7.70926165873e+11
2022-07-04,'000858,Îå Á¸ Òº,201.04,202.8,198.2,200.99,203.0,-1.96,-0.9655,0.5819,22587623,4525333760.97,7.80358473325e+11,7.80358473325e+11
2022-07-01,'000858,Îå Á¸ Òº,203.0,205.0,198.0,202.08,201.93,1.07,0.5299,0.5651,21936590,4418343886.3,7.87966425015e+11,7.87966425015e+11
2022-06-30,'000858,Îå Á¸ Òº,201.93,205.0,192.18,192.18,192.0,9.93,5.1719,1.0955,42521450,8521483468.39,7.8381310445e+11,7.8381310445e+11
2022-06-29,'000858,Îå Á¸ Òº,192.0,197.14,190.5,196.99,196.63,-4.63,-2.3547,0.747,28997090,5625269618.95,7.4526873696e+11,7.4526873696e+11
2022-06-28,'000858,Îå Á¸ Òº,199.65,199.87,191.2,193.0,193.0,6.65,3.4456,0.8161,31678590,6232395065.79,7.74963038198e+11,7.74963038198e+11
2022-06-27,'000858,Îå Á¸ Òº,193.0,195.68,187.0,187.0,185.0,8.0,4.3243,0.9439,36637471,7058190240.4,7.49150344965e+11,7.49150344965e+11
2022-06-24,'000858,Îå Á¸ Òº,185.0,185.51,179.91,181.5,180.4,4.6,2.5499,0.6317,24518674,4504178660.84,7.18097480925e+11,7.18097480925e+11
2022-06-23,'000858,Îå Á¸ Òº,180.4,180.9,177.79,178.1,178.07,2.33,1.3085,0.4115,15972518,2867621353.45,7.00242084102e+11,7.00242084102e+11
2022-06-22,'000858,Îå Á¸ Òº,178.07,182.88,177.75,182.0,181.66,-3.59,-1.9762,0.5759,22352764,4006768455.38,6.9119793745e+11,6.9119793745e+11
2022-06-21,'000858,Îå Á¸ Òº,181.66,185.5,180.45,182.66,183.49,-1.83,-0.9973,0.5619,21811575,3990195909.14,7.05132910188e+11,7.05132910188e+11
2022-06-20,'000858,Îå Á¸ Òº,183.49,187.0,179.0,182.76,181.18,2.31,1.275,0.8037,31195435,5705313088.65,7.12236252837e+11,7.12236252837e+11
2022-06-17,'000858,Îå Á¸ Òº,181.18,181.18,176.5,176.5,177.6,3.58,2.0158,0.7373,28620361,5145018831.72,7.03269738346e+11,7.03269738346e+11
2022-06-16,'000858,Îå Á¸ Òº,177.6,181.0,177.0,178.0,177.28,0.32,0.1805,0.5281,20500586,3668452193.78,6.89373581688e+11,6.89373581688e+11
2022-06-15,'000858,Îå Á¸ Òº,177.28,179.9,171.79,173.82,173.8,3.48,2.0023,0.8384,32544108,5743255076.67,6.88131467126e+11,6.88131467126e+11
2022-06-14,'000858,Îå Á¸ Òº,173.8,174.0,169.65,170.2,172.51,1.29,0.7478,0.5084,19733328,3385240807.7,6.74623471269e+11,6.74623471269e+11
2022-06-13,'000858,Îå Á¸ Òº,172.51,176.4,171.1,175.19,177.42,-4.91,-2.7674,0.681,26434591,4580799636.06,6.69616196943e+11,6.69616196943e+11
2022-06-10,'000858,Îå Á¸ Òº,177.42,178.5,173.5,175.03,176.01,1.41,0.8011,0.5555,21563045,3804237561.42,6.88674892247e+11,6.88674892247e+11
2022-06-09,'000858,Îå Á¸ Òº,176.01,179.9,175.79,178.36,178.13,-2.12,-1.1901,0.5354,20783889,3688662162.24,6.8320182496e+11,6.8320182496e+11
2022-06-08,'000858,Îå Á¸ Òº,178.13,179.99,173.02,174.3,174.12,4.01,2.303,0.838,32527871,5770812837.22,6.91430833931e+11,6.91430833931e+11
2022-06-07,'000858,Îå Á¸ Òº,174.12,178.4,172.0,173.1,172.94,1.18,0.6823,0.7602,29507703,5177758449.39,6.75865585831e+11,6.75865585831e+11
2022-06-06,'000858,Îå Á¸ Òº,172.94,173.49,166.58,170.5,169.75,3.19,1.8792,0.7166,27814175,4762415124.05,6.71285288385e+11,6.71285288385e+11
2022-06-02,'000858,Îå Á¸ Òº,169.75,171.0,168.68,169.03,170.41,-0.66,-0.3873,0.4257,16522354,2801365549.2,6.58902958849e+11,6.58902958849e+11
2022-06-01,'000858,Îå Á¸ Òº,170.41,173.3,169.03,172.99,171.4,-0.99,-0.5776,0.565,21930245,3739434437.68,6.61464820132e+11,6.61464820132e+11
2022-05-31,'000858,Îå Á¸ Òº,171.4,172.82,165.02,166.0,166.18,5.22,3.1412,1.2535,48654483,8293724659.27,6.65307612057e+11,6.65307612057e+11
2022-05-30,'000858,Îå Á¸ Òº,166.18,167.75,160.0,160.01,157.95,8.23,5.2105,1.3163,51093206,8416468103.97,6.45045618271e+11,6.45045618271e+11
2022-05-27,'000858,Îå Á¸ Òº,157.95,161.5,157.29,159.65,157.22,0.73,0.4643,0.5428,21068308,3356383642.3,6.1309998439e+11,6.1309998439e+11
2022-05-26,'000858,Îå Á¸ Òº,157.22,159.7,155.0,157.0,157.45,-0.23,-0.1461,0.5006,19431756,3043721248.09,6.10266410546e+11,6.10266410546e+11
2022-05-25,'000858,Îå Á¸ Òº,157.45,158.56,155.0,156.45,156.57,0.88,0.562,0.4224,16395707,2565767960.34,6.11159180387e+11,6.11159180387e+11
2022-05-24,'000858,Îå Á¸ Òº,156.57,161.0,156.28,160.43,159.43,-2.86,-1.7939,0.4858,18855234,2974172508.85,6.07743365343e+11,6.07743365343e+11
2022-05-23,'000858,Îå Á¸ Òº,159.43,162.18,158.0,161.61,162.47,-3.04,-1.8711,0.7122,27645321,4410754725.38,6.18844764237e+11,6.18844764237e+11
2022-05-20,'000858,Îå Á¸ Òº,162.47,162.98,153.69,154.3,153.52,8.95,5.8299,1.1652,45229675,7222107584.62,6.30644852572e+11,6.30644852572e+11
2022-05-19,'000858,Îå Á¸ Òº,153.52,153.6,152.22,152.87,154.58,-1.06,-0.6857,0.3833,14878282,2273068154.03,5.95904460928e+11,5.95904460928e+11
2022-05-18,'000858,Îå Á¸ Òº,154.58,156.49,153.45,156.35,156.15,-1.57,-1.0054,0.4266,16560504,2560375191.78,6.00018965413e+11,6.00018965413e+11
2022-05-17,'000858,Îå Á¸ Òº,156.15,156.49,154.64,155.17,155.18,0.97,0.6251,0.3437,13341235,2078095645.91,6.06113089981e+11,6.06113089981e+11
2022-05-16,'000858,Îå Á¸ Òº,155.18,158.98,154.2,158.97,156.94,-1.76,-1.1214,0.4577,17765146,2767778350.85,6.02347930216e+11,6.02347930216e+11
2022-05-13,'000858,Îå Á¸ Òº,156.94,159.87,156.05,159.6,158.08,-1.14,-0.7212,0.393,15255576,2401106195.14,6.09179560305e+11,6.09179560305e+11
2022-05-12,'000858,Îå Á¸ Òº,158.08,159.68,156.1,156.2,157.51,0.57,0.3619,0.4397,17068607,2699983161.02,6.1360459343e+11,6.1360459343e+11
2022-05-11,'000858,Îå Á¸ Òº,157.51,159.65,155.0,155.33,155.33,2.18,1.4035,0.6284,24390245,3846228733.73,6.11392076868e+11,6.11392076868e+11
2022-05-10,'000858,Îå Á¸ Òº,155.33,156.5,149.6,151.0,154.78,0.55,0.3553,0.518,20108042,3092729203.53,6.02930171417e+11,6.02930171417e+11
2022-05-09,'000858,Îå Á¸ Òº,154.78,156.5,152.33,155.01,157.06,-2.28,-1.4517,0.4798,18623627,2874663797.29,6.00795287014e+11,6.00795287014e+11
2022-05-06,'000858,Îå Á¸ Òº,157.06,159.66,156.51,158.03,161.54,-4.48,-2.7733,0.4917,19086139,3007833166.94,6.09645353265e+11,6.09645353265e+11
2022-05-05,'000858,Îå Á¸ Òº,161.54,164.46,159.15,160.0,162.13,-0.59,-0.3639,0.6307,24480158,3973322638.0,6.27034957128e+11,6.27034957128e+11
2022-04-29,'000858,Îå Á¸ Òº,162.13,167.3,158.86,166.3,165.85,-3.72,-2.243,1.1561,44874280,7241581132.87,6.29325105851e+11,6.29325105851e+11
2022-04-28,'000858,Îå Á¸ Òº,165.85,166.66,160.55,161.4,161.39,4.46,2.7635,0.6624,25711994,4235742307.12,6.43764687629e+11,6.43764687629e+11
2022-04-27,'000858,Îå Á¸ Òº,161.39,163.41,158.5,158.5,158.5,2.89,1.8233,0.6164,23927789,3849331177.97,6.26452715927e+11,6.26452715927e+11
2022-04-26,'000858,Îå Á¸ Òº,158.5,161.81,154.54,155.0,155.0,3.5,2.2581,0.6558,25453892,4045539333.43,6.15234868792e+11,6.15234868792e+11
2022-04-25,'000858,Îå Á¸ Òº,155.0,162.62,154.5,162.0,165.43,-10.43,-6.3048,0.7377,28635086,4556272568.36,6.01649240775e+11,6.01649240775e+11
2022-04-22,'000858,Îå Á¸ Òº,165.43,166.18,158.98,162.57,162.58,2.85,1.753,0.5156,20014422,3268498121.98,6.42134412267e+11,6.42134412267e+11
2022-04-21,'000858,Îå Á¸ Òº,162.58,166.53,161.68,164.0,165.9,-3.32,-2.0012,0.4411,17122910,2807078120.19,6.31071829453e+11,6.31071829453e+11
2022-04-20,'000858,Îå Á¸ Òº,165.9,169.0,161.64,165.49,165.0,0.9,0.5455,0.5316,20634107,3422120976.35,6.4395876803e+11,6.4395876803e+11
2022-04-19,'000858,Îå Á¸ Òº,165.0,170.0,164.04,168.0,167.18,-2.18,-1.304,0.4251,16499269,2740121569.74,6.40465320825e+11,6.40465320825e+11
2022-04-18,'000858,Îå Á¸ Òº,167.18,168.9,164.21,168.9,169.9,-2.72,-1.6009,0.4743,18411135,3062759959.97,6.48927226276e+11,6.48927226276e+11
2022-04-15,'000858,Îå Á¸ Òº,169.9,174.0,168.6,170.0,171.57,-1.67,-0.9734,0.5834,22643958,3871918113.21,6.5948520005e+11,6.5948520005e+11
2022-04-14,'000858,Îå Á¸ Òº,171.57,173.0,162.93,163.9,162.32,9.25,5.6986,1.1109,43119146,7300575091.35,6.65967485418e+11,6.65967485418e+11
2022-04-13,'000858,Îå Á¸ Òº,162.32,165.0,160.63,162.8,163.88,-1.56,-0.9519,0.6153,23885459,3897075048.49,6.30062611372e+11,6.30062611372e+11
2022-04-12,'000858,Îå Á¸ Òº,163.88,164.69,154.26,154.26,153.66,10.22,6.651,0.8609,33416391,5333900918.56,6.36117919859e+11,6.36117919859e+11
2022-04-11,'000858,Îå Á¸ Òº,153.66,158.68,152.85,158.01,160.59,-6.93,-4.3153,0.6249,24257721,3752027960.17,5.96447886048e+11,5.96447886048e+11
2022-04-08,'000858,Îå Á¸ Òº,160.59,162.77,159.5,161.0,160.45,0.14,0.0873,0.4262,16544628,2661592736.85,6.23347429523e+11,6.23347429523e+11
2022-04-07,'000858,Îå Á¸ Òº,160.45,163.89,158.53,159.0,160.01,0.44,0.275,0.4781,18557169,2996915190.3,6.22804004402e+11,6.22804004402e+11
2022-04-06,'000858,Îå Á¸ Òº,160.01,162.26,157.5,158.0,159.9,0.11,0.0688,0.4623,17944305,2866077985.98,6.2109609688e+11,6.2109609688e+11
2022-04-01,'000858,Îå Á¸ Òº,159.9,162.23,154.45,155.0,155.06,4.84,3.1214,0.7407,28749478,4581621784.21,6.2066912e+11,6.2066912e+11
2022-03-31,'000858,Îå Á¸ Òº,155.06,156.6,154.5,156.0,156.95,-1.89,-1.2042,0.5188,20136648,3126382334.03,6.01882137255e+11,6.01882137255e+11
2022-03-30,'000858,Îå Á¸ Òº,156.95,156.95,151.16,152.97,149.18,7.77,5.2085,0.8339,32367269,4993851923.04,6.09218376385e+11,6.09218376385e+11
2022-03-29,'000858,Îå Á¸ Òº,149.18,153.77,149.11,150.99,151.2,-2.02,-1.336,0.606,23521130,3552871390.39,5.79058282186e+11,5.79058282186e+11
2022-03-28,'000858,Îå Á¸ Òº,151.2,154.3,150.5,154.3,157.19,-5.99,-3.8107,0.7071,27446634,4167231496.01,5.86899130356e+11,5.86899130356e+11
2022-03-25,'000858,Îå Á¸ Òº,157.19,163.58,156.68,163.55,161.36,-4.17,-2.5843,0.5504,21364110,3393360049.65,6.10149962306e+11,6.10149962306e+11
