日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2022-10-14,'600365,ST通葡,4.63,4.69,4.55,4.57,4.72,-0.09,-1.9068,2.9942,11976700,55380670.0,1969602000.0,1852000000.0
2022-10-13,'600365,ST通葡,4.72,4.75,4.72,4.72,4.97,-0.25,-5.0302,4.0839,16335606,77165395.0,2007888000.0,1888000000.0
2022-10-12,'600365,ST通葡,4.97,4.98,4.72,4.84,4.87,0.1,2.0534,2.0026,8010400,38900429.0,2114238000.0,1988000000.0
2022-10-11,'600365,ST通葡,4.87,4.9,4.69,4.75,4.77,0.1,2.0964,1.8914,7565400,36175292.0,2071698000.0,1948000000.0
2022-10-10,'600365,ST通葡,4.77,5.06,4.77,4.91,5.02,-0.25,-4.9801,3.3797,13518602,66539284.0,2029158000.0,1908000000.0
2022-09-30,'600365,ST通葡,5.02,5.31,5.01,5.18,5.26,-0.24,-4.5627,4.2136,16854300,86477762.0,2135508000.0,2008000000.0
2022-09-29,'600365,ST通葡,5.26,5.78,5.26,5.6,5.54,-0.28,-5.0542,5.7457,22982610,125546754.0,2237604000.0,2104000000.0
2022-09-28,'600365,ST通葡,5.54,5.59,5.24,5.32,5.34,0.2,3.7453,3.7136,14854404,80621899.0,2356716000.0,2216000000.0
2022-09-27,'600365,ST通葡,5.34,5.34,5.09,5.1,5.09,0.25,4.9116,2.8741,11496304,60188771.0,2271636000.0,2136000000.0
2022-09-26,'600365,ST通葡,5.09,5.3,5.03,5.22,5.16,-0.07,-1.3566,2.7999,11199600,57575243.0,2165286000.0,2036000000.0
2022-09-23,'600365,ST通葡,5.16,5.21,4.91,4.93,4.96,0.2,4.0323,3.9321,15728404,80288633.0,2195064000.0,2064000000.0
2022-09-22,'600365,ST通葡,4.96,5.14,4.91,4.97,5.03,-0.07,-1.3917,3.9532,15812900,79469543.0,2109984000.0,1984000000.0
2022-09-21,'600365,ST通葡,5.03,5.03,4.71,4.73,4.79,0.24,5.0104,5.1878,20751000,102807903.0,2139762000.0,2012000000.0
2022-09-20,'600365,ST通葡,4.79,4.94,4.62,4.63,4.86,-0.07,-1.4403,5.8148,23259239,110058232.0,2037666000.0,1916000000.0
2022-09-19,'600365,ST通葡,4.86,5.1,4.7,4.96,4.86,0.0,0.0,7.2951,29180539,147347648.0,2067444000.0,1944000000.0
2022-09-16,'600365,ST通葡,4.86,5.12,4.75,4.98,4.94,-0.08,-1.6194,6.2542,25016936,122785195.0,2067444000.0,1944000000.0
2022-09-15,'600365,ST通葡,4.94,4.94,4.65,4.68,4.7,0.24,5.1064,4.2672,17068863,82541172.0,2101476000.0,1976000000.0
2022-09-14,'600365,ST通葡,4.7,4.77,4.46,4.56,4.54,0.16,3.5242,7.0678,28271081,132189736.0,1999380000.0,1880000000.0
2022-09-13,'600365,ST通葡,4.54,4.54,4.35,4.37,4.32,0.22,5.0926,2.6714,10685581,47837956.0,1931316000.0,1816000000.0
2022-09-09,'600365,ST通葡,4.32,4.38,4.25,4.29,4.29,0.03,0.6993,1.3662,5464600,23552148.0,1837728000.0,1728000000.0
2022-09-08,'600365,ST通葡,4.29,4.35,4.22,4.23,4.24,0.05,1.1792,1.3493,5397379,23137061.0,1824966000.0,1716000000.0
2022-09-07,'600365,ST通葡,4.24,4.39,4.23,4.29,4.28,-0.04,-0.9346,1.7654,7061660,30404761.0,1803696000.0,1696000000.0
2022-09-06,'600365,ST通葡,4.28,4.29,4.24,4.26,4.27,0.01,0.2342,0.8425,3369860,14377127.0,1820712000.0,1712000000.0
2022-09-05,'600365,ST通葡,4.27,4.28,4.2,4.23,4.25,0.02,0.4706,0.9813,3925200,16634145.0,1816458000.0,1708000000.0
2022-09-02,'600365,ST通葡,4.25,4.28,4.14,4.19,4.25,0.0,0.0,1.735,6939879,29203270.0,1807950000.0,1700000000.0
2022-09-01,'600365,ST通葡,4.25,4.38,4.2,4.35,4.36,-0.11,-2.5229,3.2486,12994577,56051425.0,1807950000.0,1700000000.0
2022-08-31,'600365,ST通葡,4.36,4.48,4.26,4.26,4.27,0.09,2.1077,4.9877,19950856,88073294.0,1854744000.0,1744000000.0
2022-08-30,'600365,ST通葡,4.27,4.45,4.25,4.45,4.47,-0.2,-4.4743,4.3977,17590750,76461749.0,1816458000.0,1708000000.0
2022-08-29,'600365,ST通葡,4.47,4.47,4.44,4.47,4.26,0.21,4.9296,3.7743,15097285,67470739.0,1901538000.0,1788000000.0
2022-08-26,'600365,ST通葡,4.26,4.26,4.26,4.26,4.06,0.2,4.9261,0.5369,2147402,9147933.0,1812204000.0,1704000000.0
2022-08-25,'600365,ST通葡,4.06,4.09,4.04,4.07,4.07,-0.01,-0.2457,0.6907,2762900,11228240.0,1727124000.0,1624000000.0
2022-08-24,'600365,ST通葡,4.07,4.15,4.05,4.08,4.08,-0.01,-0.2451,0.8235,3293900,13463385.0,1731378000.0,1628000000.0
2022-08-23,'600365,ST通葡,4.08,4.1,4.05,4.06,4.08,0.0,0.0,0.6446,2578300,10502741.0,1735632000.0,1632000000.0
2022-08-22,'600365,ST通葡,4.08,4.09,3.99,4.03,4.03,0.05,1.2407,1.0989,4395700,17792259.0,1735632000.0,1632000000.0
2022-08-19,'600365,ST通葡,4.03,4.04,3.98,4.0,4.01,0.02,0.4988,0.6724,2689700,10791400.0,1714362000.0,1612000000.0
2022-08-18,'600365,ST通葡,4.01,4.11,4.0,4.11,4.1,-0.09,-2.1951,1.0939,4375402,17656775.0,1705854000.0,1604000000.0
2022-08-17,'600365,ST通葡,4.1,4.11,4.07,4.09,4.09,0.01,0.2445,0.7011,2804202,11469836.0,1744140000.0,1640000000.0
2022-08-16,'600365,ST通葡,4.09,4.1,4.07,4.08,4.09,0.0,0.0,0.5399,2159502,8813995.0,1739886000.0,1636000000.0
2022-08-15,'600365,ST通葡,4.09,4.11,4.06,4.07,4.05,0.04,0.9877,0.6867,2746700,11225093.0,1739886000.0,1636000000.0
2022-08-12,'600365,ST通葡,4.05,4.08,4.04,4.04,4.06,-0.01,-0.2463,0.6185,2473800,10047300.0,1722870000.0,1620000000.0
2022-08-11,'600365,ST通葡,4.06,4.06,4.03,4.04,4.05,0.01,0.2469,0.4743,1897000,7682792.0,1727124000.0,1624000000.0
2022-08-10,'600365,ST通葡,4.05,4.07,4.01,4.04,4.04,0.01,0.2475,0.5349,2139700,8645299.0,1722870000.0,1620000000.0
2022-08-09,'600365,ST通葡,4.04,4.05,4.01,4.04,4.04,0.0,0.0,0.3795,1518000,6112150.0,1718616000.0,1616000000.0
2022-08-08,'600365,ST通葡,4.04,4.05,3.99,4.02,4.01,0.03,0.7481,0.4633,1853200,7458591.0,1718616000.0,1616000000.0
2022-08-05,'600365,ST通葡,4.01,4.04,3.95,3.97,3.96,0.05,1.2626,0.5328,2131000,8523678.0,1705854000.0,1604000000.0
2022-08-04,'600365,ST通葡,3.96,3.99,3.89,3.89,3.88,0.08,2.0619,0.5427,2170700,8560352.0,1684584000.0,1584000000.0
2022-08-03,'600365,ST通葡,3.88,3.96,3.88,3.89,3.91,-0.03,-0.7673,0.5793,2317200,9087062.0,1650552000.0,1552000000.0
2022-08-02,'600365,ST通葡,3.91,4.03,3.87,4.02,4.05,-0.14,-3.4568,1.1392,4556800,17912393.0,1663314000.0,1564000000.0
2022-08-01,'600365,ST通葡,4.05,4.08,3.98,4.07,4.07,-0.02,-0.4914,0.9073,3629022,14607242.0,1722870000.0,1620000000.0
2022-07-29,'600365,ST通葡,4.07,4.15,4.07,4.15,4.15,-0.08,-1.9277,0.8485,3393900,13926286.0,1731378000.0,1628000000.0
2022-07-28,'600365,ST通葡,4.15,4.17,4.14,4.16,4.16,-0.01,-0.2404,0.6376,2550232,10585050.0,1765410000.0,1660000000.0
2022-07-27,'600365,ST通葡,4.16,4.19,4.14,4.19,4.19,-0.03,-0.716,0.5083,2033062,8457417.0,1769664000.0,1664000000.0
2022-07-26,'600365,ST通葡,4.19,4.21,4.14,4.14,4.14,0.05,1.2077,0.6527,2610620,10927015.0,1782426000.0,1676000000.0
2022-07-25,'600365,ST通葡,4.14,4.2,4.11,4.14,4.16,-0.02,-0.4808,1.083,4332102,18000329.0,1761156000.0,1656000000.0
2022-07-22,'600365,ST通葡,4.16,4.23,4.1,4.17,4.19,-0.03,-0.716,1.2284,4913440,20446009.0,1769664000.0,1664000000.0
2022-07-21,'600365,ST通葡,4.19,4.26,4.15,4.18,4.18,0.01,0.2392,0.9625,3849820,16242047.0,1782426000.0,1676000000.0
2022-07-20,'600365,ST通葡,4.18,4.22,4.15,4.17,4.19,-0.01,-0.2387,0.6942,2776800,11618791.0,1778172000.0,1672000000.0
2022-07-19,'600365,ST通葡,4.19,4.28,4.13,4.18,4.17,0.02,0.4796,1.4723,5889200,24751594.0,1782426000.0,1676000000.0
2022-07-18,'600365,ST通葡,4.17,4.17,3.94,3.95,3.97,0.2,5.0378,1.5695,6278124,25716043.0,1773918000.0,1668000000.0
2022-07-15,'600365,ST通葡,3.97,4.0,3.87,4.0,4.07,-0.1,-2.457,2.9954,11981622,46670155.0,1688838000.0,1588000000.0
2022-07-14,'600365,ST通葡,4.07,4.12,4.04,4.1,4.12,-0.05,-1.2136,0.9194,3677702,14982966.0,1731378000.0,1628000000.0
2022-07-13,'600365,ST通葡,4.12,4.13,4.05,4.07,4.07,0.05,1.2285,0.5712,2284800,9377076.0,1752648000.0,1648000000.0
2022-07-12,'600365,ST通葡,4.07,4.2,4.07,4.17,4.21,-0.14,-3.3254,1.4463,5785300,23819973.0,1731378000.0,1628000000.0
2022-07-11,'600365,ST通葡,4.21,4.33,4.2,4.32,4.35,-0.14,-3.2184,1.2634,5053404,21511971.0,1790934000.0,1684000000.0
2022-07-08,'600365,ST通葡,4.35,4.4,4.31,4.35,4.37,-0.02,-0.4577,1.0659,4263600,18515034.0,1850490000.0,1740000000.0
2022-07-07,'600365,ST通葡,4.37,4.45,4.28,4.29,4.31,0.06,1.3921,1.1846,4738500,20778873.0,1858998000.0,1748000000.0
2022-07-06,'600365,ST通葡,4.31,4.36,4.27,4.33,4.36,-0.05,-1.1468,1.166,4664062,20111414.0,1833474000.0,1724000000.0
2022-07-05,'600365,ST通葡,4.36,4.39,4.31,4.34,4.34,0.02,0.4608,0.9409,3763716,16340101.0,1854744000.0,1744000000.0
2022-07-04,'600365,ST通葡,4.34,4.35,4.3,4.34,4.36,-0.02,-0.4587,0.753,3011800,13019040.0,1736000000.0,1736000000.0
2022-07-01,'600365,ST通葡,4.36,4.43,4.31,4.4,4.41,-0.05,-1.1338,1.0974,4389502,19085596.0,1744000000.0,1744000000.0
2022-06-30,'600365,ST通葡,4.41,4.48,4.4,4.4,4.41,0.0,0.0,1.1913,4765160,21091011.0,1764000000.0,1764000000.0
2022-06-29,'600365,ST通葡,4.41,4.47,4.41,4.47,4.47,-0.06,-1.3423,0.8107,3242800,14402731.0,1764000000.0,1764000000.0
2022-06-28,'600365,ST通葡,4.47,4.51,4.43,4.51,4.51,-0.04,-0.8869,1.3835,5534102,24661090.0,1788000000.0,1788000000.0
2022-06-27,'600365,ST通葡,4.51,4.55,4.47,4.52,4.53,-0.02,-0.4415,0.9588,3835206,17262751.0,1804000000.0,1804000000.0
2022-06-24,'600365,ST通葡,4.53,4.58,4.47,4.53,4.48,0.05,1.1161,1.6815,6726100,30475289.0,1812000000.0,1812000000.0
2022-06-23,'600365,ST通葡,4.48,4.5,4.44,4.47,4.48,0.0,0.0,0.7846,3138400,14025354.0,1792000000.0,1792000000.0
2022-06-22,'600365,ST通葡,4.48,4.51,4.37,4.46,4.43,0.05,1.1287,1.3016,5206410,23127232.0,1792000000.0,1792000000.0
2022-06-21,'600365,ST通葡,4.43,4.53,4.42,4.48,4.48,-0.05,-1.1161,0.9646,3858200,17182868.0,1772000000.0,1772000000.0
2022-06-20,'600365,ST通葡,4.48,4.53,4.46,4.49,4.51,-0.03,-0.6652,0.8017,3206920,14397015.0,1792000000.0,1792000000.0
2022-06-17,'600365,ST通葡,4.51,4.56,4.42,4.43,4.43,0.08,1.8059,1.2429,4971722,22359700.0,1804000000.0,1804000000.0
2022-06-16,'600365,ST通葡,4.43,4.49,4.4,4.4,4.4,0.03,0.6818,1.222,4888102,21684965.0,1772000000.0,1772000000.0
2022-06-15,'600365,ST通葡,4.4,4.47,4.39,4.44,4.44,-0.04,-0.9009,1.2138,4855100,21559518.0,1760000000.0,1760000000.0
2022-06-14,'600365,ST通葡,4.44,4.53,4.39,4.47,4.5,-0.06,-1.3333,1.3273,5309100,23604263.0,1776000000.0,1776000000.0
2022-06-13,'600365,ST通葡,4.5,4.62,4.47,4.58,4.65,-0.15,-3.2258,1.4913,5965120,27001169.0,1800000000.0,1800000000.0
2022-06-10,'600365,ST通葡,4.65,4.66,4.57,4.62,4.64,0.01,0.2155,1.3029,5211622,24033201.0,1860000000.0,1860000000.0
2022-06-09,'600365,ST通葡,4.64,4.72,4.44,4.56,4.56,0.08,1.7544,2.99,11960000,54922466.0,1856000000.0,1856000000.0
2022-06-08,'600365,ST通葡,4.56,4.71,4.47,4.66,4.66,-0.1,-2.1459,1.5063,6025100,27588166.0,1824000000.0,1824000000.0
2022-06-07,'600365,ST通葡,4.66,4.73,4.55,4.56,4.58,0.08,1.7467,1.5694,6277500,29087779.0,1864000000.0,1864000000.0
2022-06-06,'600365,ST通葡,4.58,4.62,4.44,4.46,4.48,0.1,2.2321,1.1387,4554702,20681723.0,1832000000.0,1832000000.0
2022-06-02,'600365,ST通葡,4.48,4.55,4.41,4.48,4.51,-0.03,-0.6652,1.0429,4171402,18680214.0,1792000000.0,1792000000.0
2022-06-01,'600365,ST通葡,4.51,4.69,4.5,4.62,4.61,-0.1,-2.1692,1.262,5047960,23122462.0,1804000000.0,1804000000.0
2022-05-31,'600365,ST通葡,4.61,4.7,4.54,4.57,4.57,0.04,0.8753,1.2913,5165200,23952093.0,1844000000.0,1844000000.0
2022-05-30,'600365,ST通葡,4.57,4.63,4.56,4.61,4.61,-0.04,-0.8677,0.7314,2925600,13431527.0,1828000000.0,1828000000.0
2022-05-27,'600365,ST通葡,4.61,4.72,4.54,4.69,4.7,-0.09,-1.9149,1.5276,6110200,28207808.0,1844000000.0,1844000000.0
2022-05-26,'600365,ST通葡,4.7,4.79,4.65,4.71,4.69,0.01,0.2132,1.7521,7008218,33004118.0,1880000000.0,1880000000.0
2022-05-25,'600365,ST通葡,4.69,4.69,4.48,4.54,4.47,0.22,4.9217,1.799,7196002,33152543.0,1876000000.0,1876000000.0
2022-05-24,'600365,ST通葡,4.47,4.73,4.47,4.67,4.71,-0.24,-5.0955,2.2378,8951300,41365706.0,1788000000.0,1788000000.0
2022-05-23,'600365,ST通葡,4.71,4.82,4.55,4.66,4.6,0.11,2.3913,2.4028,9611002,44909890.0,1884000000.0,1884000000.0
2022-05-20,'600365,ST通葡,4.6,4.65,4.37,4.4,4.43,0.17,3.8375,2.8004,11201400,50846470.0,1840000000.0,1840000000.0
2022-05-19,'600365,ST通葡,4.43,4.45,4.25,4.28,4.34,0.09,2.0737,1.5408,6163300,26902628.0,1772000000.0,1772000000.0
2022-05-18,'600365,ST通葡,4.34,4.49,4.32,4.34,4.36,-0.02,-0.4587,1.2919,5167502,22592709.0,1736000000.0,1736000000.0
2022-05-17,'600365,ST通葡,4.36,4.41,4.28,4.36,4.38,-0.02,-0.4566,1.696,6784002,29438606.0,1744000000.0,1744000000.0
2022-05-16,'600365,ST通葡,4.38,4.52,4.28,4.38,4.33,0.05,1.1547,2.5378,10151000,44525351.0,1752000000.0,1752000000.0
2022-05-13,'600365,ST通葡,4.33,4.33,4.12,4.15,4.12,0.21,5.0971,2.4941,9976500,42564656.0,1732000000.0,1732000000.0
2022-05-12,'600365,ST通葡,4.12,4.24,4.07,4.1,4.05,0.07,1.7284,1.3665,5465800,22724030.0,1648000000.0,1648000000.0
2022-05-11,'600365,ST通葡,4.05,4.17,4.05,4.12,4.12,-0.07,-1.699,1.4007,5602602,23034965.0,1620000000.0,1620000000.0
2022-05-10,'600365,ST通葡,4.12,4.16,4.05,4.1,4.05,0.07,1.7284,2.3281,9312200,38181771.0,1648000000.0,1648000000.0
2022-05-09,'600365,ST通葡,4.05,4.05,3.87,3.89,3.86,0.19,4.9223,1.308,5232000,20899194.0,1620000000.0,1620000000.0
2022-05-06,'600365,ST通葡,3.86,3.93,3.81,3.85,3.96,-0.1,-2.5253,1.7374,6949500,26888328.0,1544000000.0,1544000000.0
2022-05-05,'600365,ST通葡,3.96,4.18,3.96,4.15,4.17,-0.21,-5.036,3.7543,15017312,59980883.0,1584000000.0,1584000000.0
2022-04-29,'600365,ST通葡,4.17,4.26,4.12,4.12,4.13,0.04,0.9685,2.2487,8994710,37582316.0,1668000000.0,1668000000.0
2022-04-28,'600365,ST通葡,4.13,4.27,4.13,4.13,4.35,-0.22,-5.0575,3.3409,13363612,55421692.0,1652000000.0,1652000000.0
2022-04-27,'600365,ST通葡,4.35,4.35,4.35,4.35,4.58,-0.23,-5.0218,0.3337,1334600,5805510.0,1740000000.0,1740000000.0
2022-04-26,'600365,ST通葡,4.58,4.58,4.58,4.58,4.82,-0.24,-4.9793,0.407,1628000,7456240.0,1832000000.0,1832000000.0
2022-04-25,'600365,ST通葡,4.82,4.88,4.82,4.82,5.07,-0.25,-4.931,1.0009,4003700,19302625.0,1928000000.0,1928000000.0
2022-04-22,'600365,ST通葡,5.07,5.25,4.9,4.9,5.11,-0.04,-0.7828,2.5716,10286402,52280458.0,2028000000.0,2028000000.0
2022-04-21,'600365,ST通葡,5.11,5.27,5.01,5.24,5.24,-0.13,-2.4809,3.4082,13632800,70271987.0,2044000000.0,2044000000.0
2022-04-20,'600365,ST通葡,5.24,5.24,4.98,5.04,4.99,0.25,5.01,3.88,15520100,80453285.0,2096000000.0,2096000000.0
2022-04-19,'600365,ST通葡,4.99,5.23,4.99,5.15,5.25,-0.26,-4.9524,3.4159,13663604,69209386.0,1996000000.0,1996000000.0
2022-04-18,'600365,ST通葡,5.25,5.4,5.18,5.18,5.14,0.11,2.1401,4.3057,17222604,91670665.0,2100000000.0,2100000000.0
2022-04-15,'600365,ST通葡,5.14,5.26,5.04,5.23,5.18,-0.04,-0.7722,2.7703,11081058,56933858.0,2056000000.0,2056000000.0
2022-04-14,'600365,ST通葡,5.18,5.18,4.92,4.94,4.93,0.25,5.071,1.9087,7634600,38732978.0,2072000000.0,2072000000.0
2022-04-13,'600365,ST通葡,4.93,4.99,4.81,4.9,4.86,0.07,1.4403,2.1614,8645462,42379931.0,1972000000.0,1972000000.0
2022-04-12,'600365,ST通葡,4.86,4.86,4.61,4.65,4.63,0.23,4.9676,1.8821,7528308,35825750.0,1944000000.0,1944000000.0
2022-04-11,'600365,ST通葡,4.63,4.73,4.59,4.69,4.69,-0.06,-1.2793,1.4597,5838740,27247682.0,1852000000.0,1852000000.0
2022-04-08,'600365,ST通葡,4.69,4.74,4.53,4.59,4.57,0.12,2.6258,1.4494,5797600,26910317.0,1876000000.0,1876000000.0
2022-04-07,'600365,ST通葡,4.57,4.68,4.54,4.64,4.64,-0.07,-1.5086,1.0168,4067100,18724898.0,1828000000.0,1828000000.0
2022-04-06,'600365,ST通葡,4.64,4.72,4.6,4.65,4.67,-0.03,-0.6424,1.1826,4730500,21982311.0,1856000000.0,1856000000.0
2022-04-01,'600365,ST通葡,4.67,4.69,4.61,4.62,4.66,0.01,0.2146,0.7111,2844500,13228295.0,1868000000.0,1868000000.0
2022-03-31,'600365,ST通葡,4.66,4.73,4.63,4.65,4.7,-0.04,-0.8511,1.1124,4449500,20788305.0,1864000000.0,1864000000.0
2022-03-30,'600365,ST通葡,4.7,4.71,4.54,4.6,4.57,0.13,2.8446,1.42,5679850,26421169.0,1880000000.0,1880000000.0
2022-03-29,'600365,ST通葡,4.57,4.7,4.51,4.68,4.67,-0.1,-2.1413,1.4845,5938000,27336938.0,1828000000.0,1828000000.0
2022-03-28,'600365,ST通葡,4.67,4.81,4.61,4.8,4.81,-0.14,-2.9106,2.0226,8090482,37903451.0,1868000000.0,1868000000.0
2022-03-25,'600365,ST通葡,4.81,4.88,4.76,4.78,4.79,0.02,0.4175,1.8771,7508220,36133130.0,1924000000.0,1924000000.0
2022-03-24,'600365,ST通葡,4.79,4.97,4.77,4.86,4.85,-0.06,-1.2371,2.8607,11442700,55636804.0,1916000000.0,1916000000.0
2022-03-23,'600365,ST通葡,4.85,4.85,4.58,4.6,4.62,0.23,4.9784,2.3847,9538600,45458645.0,1940000000.0,1940000000.0
2022-03-22,'600365,ST通葡,4.62,4.66,4.49,4.55,4.53,0.09,1.9868,2.1509,8603400,39318706.0,1848000000.0,1848000000.0
2022-03-21,'600365,ST通葡,4.53,4.65,4.45,4.45,4.46,0.07,1.5695,2.398,9592016,43474906.0,1812000000.0,1812000000.0
2022-03-18,'600365,ST通葡,4.46,4.53,4.31,4.32,4.37,0.09,2.0595,2.8453,11381200,50418468.0,1784000000.0,1784000000.0
2022-03-17,'600365,ST通葡,4.37,4.52,4.34,4.4,4.42,-0.05,-1.1312,4.0907,16362629,72302847.0,1748000000.0,1748000000.0
2022-03-16,'600365,ST通葡,4.42,4.57,4.42,4.42,4.65,-0.23,-4.9462,6.1146,24458560,108309035.0,1768000000.0,1768000000.0
2022-03-15,'600365,ST通葡,4.65,4.65,4.65,4.65,4.89,-0.24,-4.908,0.333,1331800,6192870.0,1860000000.0,1860000000.0
2022-03-14,'600365,ST通葡,4.89,4.89,4.89,4.89,5.15,-0.26,-5.0485,0.4223,1689200,8260188.0,1956000000.0,1956000000.0
2022-03-11,'600365,ST通葡,5.15,5.21,5.05,5.19,5.32,-0.17,-3.1955,4.551,18203840,92934304.0,2060000000.0,2060000000.0
2022-03-10,'600365,ST通葡,5.32,5.43,5.21,5.27,5.17,0.15,2.9014,4.6897,18758712,100865838.0,2128000000.0,2128000000.0
2022-03-09,'600365,ST通葡,5.17,5.4,5.14,5.28,5.41,-0.24,-4.4362,4.0092,16036600,83503461.0,2068000000.0,2068000000.0
2022-03-08,'600365,ST通葡,5.41,5.7,5.41,5.53,5.69,-0.28,-4.9209,3.6203,14481000,79863687.0,2164000000.0,2164000000.0
2022-03-07,'600365,ST通葡,5.69,5.88,5.5,5.61,5.61,0.08,1.426,5.1011,20404314,117245303.0,2276000000.0,2276000000.0
2022-03-04,'600365,ST通葡,5.61,5.61,5.21,5.25,5.34,0.27,5.0562,4.0227,16090832,86614124.0,2244000000.0,2244000000.0
2022-03-03,'600365,ST通葡,5.34,5.52,5.31,5.43,5.31,0.03,0.565,3.96,15839900,85315732.0,2136000000.0,2136000000.0
2022-03-02,'600365,ST通葡,5.31,5.31,4.99,5.06,5.06,0.25,4.9407,3.6278,14511354,75016612.0,2124000000.0,2124000000.0
2022-03-01,'600365,ST通葡,5.06,5.21,4.96,5.04,4.97,0.09,1.8109,4.625,18499812,94133088.0,2024000000.0,2024000000.0
2022-02-28,'600365,ST通葡,4.97,4.97,4.86,4.92,4.73,0.24,5.074,3.3361,13344200,65991427.0,1988000000.0,1988000000.0
2022-02-25,'600365,ST通葡,4.73,4.73,4.73,4.73,4.5,0.23,5.1111,0.3746,1498300,7086959.0,1892000000.0,1892000000.0
2022-02-24,'600365,ST通葡,4.5,4.62,4.4,4.6,4.6,-0.1,-2.1739,1.8926,7570300,34301656.0,1800000000.0,1800000000.0
2022-02-23,'600365,ST通葡,4.6,4.63,4.57,4.58,4.59,0.01,0.2179,1.0416,4166240,19139519.0,1840000000.0,1840000000.0
2022-02-22,'600365,ST通葡,4.59,4.74,4.58,4.69,4.71,-0.12,-2.5478,1.3813,5525200,25738665.0,1836000000.0,1836000000.0
2022-02-21,'600365,ST通葡,4.71,4.72,4.6,4.61,4.64,0.07,1.5086,1.1994,4797402,22410804.0,1884000000.0,1884000000.0
2022-02-18,'600365,ST通葡,4.64,4.65,4.53,4.53,4.56,0.08,1.7544,1.0485,4193900,19280518.0,1856000000.0,1856000000.0
2022-02-17,'600365,ST通葡,4.56,4.73,4.52,4.57,4.61,-0.05,-1.0846,1.4704,5881400,27154150.0,1824000000.0,1824000000.0
2022-02-16,'600365,ST通葡,4.61,4.68,4.44,4.44,4.46,0.15,3.3632,1.5118,6047052,27648517.0,1844000000.0,1844000000.0
2022-02-15,'600365,ST通葡,4.46,4.63,4.42,4.59,4.59,-0.13,-2.8322,1.4557,5822600,26293005.0,1784000000.0,1784000000.0
2022-02-14,'600365,ST通葡,4.59,4.64,4.52,4.56,4.61,-0.02,-0.4338,0.8625,3450000,15842901.0,1836000000.0,1836000000.0
2022-02-11,'600365,ST通葡,4.61,4.75,4.57,4.7,4.71,-0.1,-2.1231,1.8204,7281500,33820032.0,1844000000.0,1844000000.0
