ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2022-07-04,'000799,¾Æ¹í¾Æ,181.93,182.56,178.21,180.0,181.39,0.54,0.2977,1.2608,4096606,741841835.77,59114329331.4,59114329331.4
2022-07-01,'000799,¾Æ¹í¾Æ,181.39,186.0,178.0,185.8,185.81,-4.42,-2.3788,2.3435,7614739,1377502829.07,58938867682.2,58938867682.2
2022-06-30,'000799,¾Æ¹í¾Æ,185.81,186.5,176.0,176.0,175.11,10.7,6.1104,3.3526,10893527,1993346680.21,60375053773.8,60375053773.8
2022-06-29,'000799,¾Æ¹í¾Æ,175.11,180.45,175.1,178.0,179.1,-3.99,-2.2278,1.9648,6384182,1130820579.76,56898313687.8,56898313687.8
2022-06-28,'000799,¾Æ¹í¾Æ,179.1,183.5,175.3,183.06,185.1,-6.0,-3.2415,3.9158,12723422,2272090290.84,58194780318.0,58194780318.0
2022-06-27,'000799,¾Æ¹í¾Æ,185.1,188.88,184.2,186.6,184.98,0.12,0.0649,2.3623,7675828,1434003905.95,60144354198.0,60144354198.0
2022-06-24,'000799,¾Æ¹í¾Æ,184.98,186.5,181.8,183.8,183.77,1.21,0.6584,2.1234,6899444,1270432720.2,60105362720.4,60105362720.4
2022-06-23,'000799,¾Æ¹í¾Æ,183.77,185.98,180.4,183.2,183.19,0.58,0.3166,1.4588,4740080,867283120.58,59712198654.6,59712198654.6
2022-06-22,'000799,¾Æ¹í¾Æ,183.19,186.2,181.61,185.98,185.2,-2.01,-1.0853,1.6952,5508206,1012004810.03,59523739846.2,59523739846.2
2022-06-21,'000799,¾Æ¹í¾Æ,185.2,188.5,178.31,179.0,179.8,5.4,3.0033,3.253,10569808,1957512293.53,60176847096.0,60176847096.0
2022-06-20,'000799,¾Æ¹í¾Æ,179.8,183.0,173.2,175.98,173.56,6.24,3.5953,2.6953,8757957,1562371105.01,58422230604.0,58422230604.0
2022-06-17,'000799,¾Æ¹í¾Æ,173.56,174.71,169.01,169.21,170.76,2.8,1.6397,1.7685,5746519,992682577.9,56394673768.8,56394673768.8
2022-06-16,'000799,¾Æ¹í¾Æ,170.76,175.98,170.06,174.5,173.0,-2.24,-1.2948,1.8398,5978120,1032134941.76,55484872624.8,55484872624.8
2022-06-15,'000799,¾Æ¹í¾Æ,173.0,176.1,165.8,166.1,166.41,6.59,3.9601,3.0194,9810758,1684583010.12,56212713540.0,56212713540.0
2022-06-14,'000799,¾Æ¹í¾Æ,166.41,168.0,162.58,163.0,165.48,0.93,0.562,1.5643,5082746,841033155.26,54071431561.8,54071431561.8
2022-06-13,'000799,¾Æ¹í¾Æ,165.48,167.14,163.14,165.31,168.09,-2.61,-1.5527,1.955,6352202,1047013671.13,53769247610.4,53769247610.4
2022-06-10,'000799,¾Æ¹í¾Æ,168.09,168.8,164.99,167.0,167.42,0.67,0.4002,1.6407,5331092,891054143.44,54617312248.2,54617312248.2
2022-06-09,'000799,¾Æ¹í¾Æ,167.42,171.18,166.83,169.38,169.37,-1.95,-1.1513,1.8779,6101913,1026582690.93,54399609831.6,54399609831.6
2022-06-08,'000799,¾Æ¹í¾Æ,169.37,171.87,164.71,165.1,166.05,3.32,1.9994,3.1021,10079574,1696318649.32,55033221342.6,55033221342.6
2022-06-07,'000799,¾Æ¹í¾Æ,166.05,167.58,158.68,159.01,159.11,6.94,4.3618,2.9867,9704662,1603537376.45,53954457129.0,53954457129.0
2022-06-06,'000799,¾Æ¹í¾Æ,159.11,160.22,154.02,156.0,155.28,3.83,2.4665,2.2503,7311894,1155415022.3,51699450007.8,51699450007.8
2022-06-02,'000799,¾Æ¹í¾Æ,155.28,158.97,154.38,156.42,158.0,-2.72,-1.7215,1.9528,6345226,989837057.18,50454972014.4,50454972014.4
2022-06-01,'000799,¾Æ¹í¾Æ,158.0,158.87,155.9,158.57,156.98,1.02,0.6498,2.7681,8994500,1414809133.49,51338778840.0,51338778840.0
2022-05-31,'000799,¾Æ¹í¾Æ,156.98,159.36,144.7,145.02,145.95,11.03,7.5574,5.0136,16290792,2503509237.04,51007351280.4,51007351280.4
2022-05-30,'000799,¾Æ¹í¾Æ,145.95,147.3,144.1,144.99,143.09,2.86,1.9987,2.3798,7732664,1129786192.42,47423384631.0,47423384631.0
2022-05-27,'000799,¾Æ¹í¾Æ,143.09,146.81,142.0,142.0,141.2,1.89,1.3385,2.6797,8706978,1261306908.49,46494087748.2,46494087748.2
2022-05-26,'000799,¾Æ¹í¾Æ,141.2,143.0,136.6,138.01,138.27,2.93,2.119,1.637,5319199,745457638.96,45879971976.0,45879971976.0
2022-05-25,'000799,¾Æ¹í¾Æ,138.27,140.0,135.82,139.19,139.04,-0.77,-0.5538,1.9387,6299539,864999232.51,44927930064.6,44927930064.6
2022-05-24,'000799,¾Æ¹í¾Æ,139.04,145.34,138.76,145.01,144.15,-5.11,-3.5449,1.7464,5674528,805676217.81,45178125379.2,45178125379.2
2022-05-23,'000799,¾Æ¹í¾Æ,144.15,145.68,142.58,144.45,144.45,-0.3,-0.2077,1.9253,6255942,900963720.1,46838512467.0,46838512467.0
2022-05-20,'000799,¾Æ¹í¾Æ,144.45,145.5,138.3,138.3,137.69,6.76,4.9096,3.6312,11798721,1691026038.18,46935991161.0,46935991161.0
2022-05-19,'000799,¾Æ¹í¾Æ,137.69,138.0,136.1,136.1,139.01,-1.32,-0.9496,1.2253,3981254,545248112.87,44739471256.2,44739471256.2
2022-05-18,'000799,¾Æ¹í¾Æ,139.01,140.88,136.81,140.54,139.84,-0.83,-0.5935,1.4786,4804554,665917571.99,45168377509.8,45168377509.8
2022-05-17,'000799,¾Æ¹í¾Æ,139.84,140.4,138.04,138.39,138.39,1.45,1.0478,1.1448,3719856,518827978.43,45438068563.2,45438068563.2
2022-05-16,'000799,¾Æ¹í¾Æ,138.39,143.0,137.37,142.95,141.68,-3.29,-2.3221,1.8187,5909572,822883810.95,44966921542.2,44966921542.2
2022-05-13,'000799,¾Æ¹í¾Æ,141.68,145.3,140.86,142.5,141.65,0.03,0.0212,1.8192,5911153,844255247.99,46035937886.4,46035937886.4
2022-05-12,'000799,¾Æ¹í¾Æ,141.65,145.45,139.9,140.1,141.02,0.63,0.4467,1.9908,6468607,922135437.94,46026190017.0,46026190017.0
2022-05-11,'000799,¾Æ¹í¾Æ,141.02,143.68,138.0,138.45,138.45,2.57,1.8563,2.4889,8087202,1146277725.25,45821484759.6,45821484759.6
2022-05-10,'000799,¾Æ¹í¾Æ,138.45,138.45,131.63,134.0,137.21,1.24,0.9037,2.0141,6544430,887046800.22,44986417281.0,44986417281.0
2022-05-09,'000799,¾Æ¹í¾Æ,137.21,138.79,135.48,137.5,140.51,-3.3,-2.3486,2.0433,6639229,907863455.93,44583505345.8,44583505345.8
2022-05-06,'000799,¾Æ¹í¾Æ,140.51,143.88,139.6,143.0,147.81,-7.3,-4.9388,2.3323,7578256,1070413228.44,45655770979.8,45655770979.8
2022-05-05,'000799,¾Æ¹í¾Æ,147.81,151.87,147.58,147.61,149.81,-2.0,-1.335,2.3763,7721190,1154605346.84,48027752533.8,48027752533.8
2022-04-29,'000799,¾Æ¹í¾Æ,149.81,154.2,142.26,154.17,154.16,-4.35,-2.8217,3.9436,12813930,1897215932.06,48677610493.8,48677610493.8
2022-04-28,'000799,¾Æ¹í¾Æ,154.16,154.16,143.01,144.4,144.49,9.67,6.6925,2.9529,9594749,1447488020.0,50091051556.8,50091051556.8
2022-04-27,'000799,¾Æ¹í¾Æ,144.49,145.6,137.3,138.0,139.29,5.2,3.7332,2.2605,7345176,1042875160.39,46948988320.2,46948988320.2
2022-04-26,'000799,¾Æ¹í¾Æ,139.29,145.41,136.0,140.62,140.62,-1.33,-0.9458,2.355,7652085,1076995779.69,45259357624.2,45259357624.2
2022-04-25,'000799,¾Æ¹í¾Æ,140.62,149.13,140.15,148.0,152.17,-11.55,-7.5902,2.3526,7644169,1100732215.5,45691513167.6,45691513167.6
2022-04-22,'000799,¾Æ¹í¾Æ,152.17,153.5,146.6,153.01,151.29,0.88,0.5817,1.3858,4502911,679870102.53,49444442886.6,49444442886.6
2022-04-21,'000799,¾Æ¹í¾Æ,151.29,156.65,150.1,154.0,156.0,-4.71,-3.0192,1.5108,4909041,750931147.26,49158505384.2,49158505384.2
2022-04-20,'000799,¾Æ¹í¾Æ,156.0,158.66,153.33,155.5,155.56,0.44,0.2828,1.6121,5238169,819423659.91,50688920880.0,50688920880.0
2022-04-19,'000799,¾Æ¹í¾Æ,155.56,163.3,153.9,158.5,158.1,-2.54,-1.6066,1.6582,5387902,848059050.86,50545952128.8,50545952128.8
2022-04-18,'000799,¾Æ¹í¾Æ,158.1,159.6,155.0,158.0,160.38,-2.28,-1.4216,1.6464,5349588,840537659.65,51371271738.0,51371271738.0
2022-04-15,'000799,¾Æ¹í¾Æ,160.38,163.5,158.13,159.4,161.9,-1.52,-0.9389,2.0609,6696556,1080554901.65,52112109812.4,52112109812.4
2022-04-14,'000799,¾Æ¹í¾Æ,161.9,163.21,152.51,152.8,151.5,10.4,6.8647,3.4369,11167332,1790963443.58,52606001862.0,52606001862.0
2022-04-13,'000799,¾Æ¹í¾Æ,151.5,155.38,149.0,149.38,152.55,-1.05,-0.6883,1.9289,6267664,957300651.13,49226740470.0,49226740470.0
2022-04-12,'000799,¾Æ¹í¾Æ,152.55,153.99,141.5,141.5,141.86,10.69,7.5356,2.4094,7828957,1157349738.46,49567915899.0,49567915899.0
2022-04-11,'000799,¾Æ¹í¾Æ,141.86,148.87,140.5,147.51,150.75,-8.89,-5.8972,2.0446,6643612,951866347.76,46094425102.8,46094425102.8
2022-04-08,'000799,¾Æ¹í¾Æ,150.75,155.55,150.2,153.7,153.7,-2.95,-1.9193,1.456,4731028,721840209.32,48983043735.0,48983043735.0
2022-04-07,'000799,¾Æ¹í¾Æ,153.7,159.11,152.38,154.16,155.53,-1.83,-1.1766,1.5787,5129692,794854893.53,49941584226.0,49941584226.0
2022-04-06,'000799,¾Æ¹í¾Æ,155.53,158.5,154.13,155.0,157.82,-2.29,-1.451,1.5899,5165984,806280964.37,50536204259.4,50536204259.4
2022-04-01,'000799,¾Æ¹í¾Æ,157.82,160.98,146.1,146.98,147.9,9.92,6.7072,3.4159,11099249,1735789443.12,51280291623.6,51280291623.6
2022-03-31,'000799,¾Æ¹í¾Æ,147.9,149.49,146.38,148.3,151.36,-3.46,-2.2859,1.371,4454704,658353016.56,48056996142.0,48056996142.0
2022-03-30,'000799,¾Æ¹í¾Æ,151.36,151.47,145.36,145.8,145.01,6.35,4.379,1.9305,6272890,930101368.58,49181250412.8,49181250412.8
2022-03-29,'000799,¾Æ¹í¾Æ,145.01,148.82,143.88,147.8,145.48,-0.47,-0.3231,1.2553,4078853,594310983.33,47117951389.8,47117951389.8
2022-03-28,'000799,¾Æ¹í¾Æ,145.48,146.46,142.5,145.0,150.88,-5.4,-3.579,1.8419,5984882,864153874.5,47270668010.4,47270668010.4
2022-03-25,'000799,¾Æ¹í¾Æ,150.88,157.8,150.25,156.0,157.46,-6.58,-4.1788,2.2778,7401198,1130463613.48,49025284502.4,49025284502.4
2022-03-24,'000799,¾Æ¹í¾Æ,157.46,160.69,155.68,160.5,162.49,-5.03,-3.0956,1.5154,4924081,773930818.29,51163317190.8,51163317190.8
2022-03-23,'000799,¾Æ¹í¾Æ,162.49,163.5,157.15,159.99,158.45,4.04,2.5497,1.8909,6143920,988545717.46,52797709960.2,52797709960.2
2022-03-22,'000799,¾Æ¹í¾Æ,158.45,163.1,158.0,162.13,162.55,-4.1,-2.5223,1.6438,5341303,852047476.03,51484996881.0,51484996881.0
2022-03-21,'000799,¾Æ¹í¾Æ,162.55,166.68,160.5,166.0,166.9,-4.35,-2.6064,2.3351,7587432,1233701571.61,52817205699.0,52817205699.0
2022-03-18,'000799,¾Æ¹í¾Æ,166.9,168.53,163.36,166.71,169.69,-2.79,-1.6442,2.0741,6739430,1118084709.32,54230646762.0,54230646762.0
2022-03-17,'000799,¾Æ¹í¾Æ,169.69,173.67,166.68,172.0,169.7,-0.01,-0.0059,3.7171,12078071,2054711147.28,55137198616.2,55137198616.2
2022-03-16,'000799,¾Æ¹í¾Æ,169.7,171.0,160.77,168.01,161.57,8.13,5.0319,3.8957,12658134,2115458296.24,55140447906.0,55140447906.0
2022-03-15,'000799,¾Æ¹í¾Æ,161.57,169.22,154.0,156.82,160.0,1.57,0.9813,4.3597,14165796,2312715438.28,52498775298.6,52498775298.6
